id,from_asset,to_asset,milestone_year,rep_period,time_block_start,time_block_end,var_flow_id,dual_max_transport_flow_limit_simple_method,dual_min_transport_flow_limit_simple_method
339,DE_E_Demand,BE_E_Demand,2050,1,5,6,2903,-0.0,0.0
340,DE_E_Demand,BE_E_Demand,2050,1,7,8,2904,-0.0,0.0
341,DE_E_Demand,BE_E_Demand,2050,1,9,10,2905,-0.0,0.0
342,DE_E_Demand,BE_E_Demand,2050,1,11,12,2906,0.0,-0.0
343,DE_E_Demand,BE_E_Demand,2050,1,13,14,2907,-0.0,0.0
344,DE_E_Demand,BE_E_Demand,2050,1,15,16,2908,-0.0,0.0
345,DE_E_Demand,BE_E_Demand,2050,1,17,18,2909,-0.0,0.0
346,DE_E_Demand,BE_E_Demand,2050,1,19,20,2910,-0.0,0.0
347,DE_E_Demand,BE_E_Demand,2050,1,21,22,2911,-0.0,0.0
348,DE_E_Demand,BE_E_Demand,2050,1,23,24,2912,-0.0,0.0
349,IT_E_Demand,CH_E_Demand,2050,1,1,4,2937,0.0,-0.0
350,IT_E_Demand,CH_E_Demand,2050,1,5,8,2938,0.0,-0.0
351,IT_E_Demand,CH_E_Demand,2050,1,9,12,2939,0.0,0.0
352,IT_E_Demand,CH_E_Demand,2050,1,13,16,2940,0.0,-0.0
353,IT_E_Demand,CH_E_Demand,2050,1,17,20,2941,0.0,-0.0
354,IT_E_Demand,CH_E_Demand,2050,1,21,24,2942,0.0,-0.0
355,NO_E_Demand,DK_E_Demand,2050,1,1,1,2943,0.0,0.0
356,NO_E_Demand,DK_E_Demand,2050,1,2,2,2944,0.0,-0.0
357,NO_E_Demand,DK_E_Demand,2050,1,3,3,2945,0.0,-0.0
358,NO_E_Demand,DK_E_Demand,2050,1,4,4,2946,0.0,-0.0
359,NO_E_Demand,DK_E_Demand,2050,1,5,5,2947,-0.0,0.0
360,NO_E_Demand,DK_E_Demand,2050,1,6,6,2948,-0.0,0.0
361,NO_E_Demand,DK_E_Demand,2050,1,7,7,2949,0.0,0.0
362,NO_E_Demand,DK_E_Demand,2050,1,8,8,2950,0.0,0.0
363,NO_E_Demand,DK_E_Demand,2050,1,9,9,2951,0.0,0.0
364,NO_E_Demand,DK_E_Demand,2050,1,10,10,2952,0.0,0.0
365,NO_E_Demand,DK_E_Demand,2050,1,11,11,2953,-0.0,0.0
366,NO_E_Demand,DK_E_Demand,2050,1,12,12,2954,-0.0,0.0
367,NO_E_Demand,DK_E_Demand,2050,1,13,13,2955,0.0,0.0
368,NO_E_Demand,DK_E_Demand,2050,1,14,14,2956,0.0,0.0
369,NO_E_Demand,DK_E_Demand,2050,1,15,15,2957,0.0,0.0
370,NO_E_Demand,DK_E_Demand,2050,1,16,16,2958,0.0,0.0
371,NO_E_Demand,DK_E_Demand,2050,1,17,17,2959,0.0,0.0
372,NO_E_Demand,DK_E_Demand,2050,1,18,18,2960,0.0,-0.0
373,NO_E_Demand,DK_E_Demand,2050,1,19,19,2961,0.0,-0.0
374,NO_E_Demand,DK_E_Demand,2050,1,20,20,2962,0.0,0.0
375,NO_E_Demand,DK_E_Demand,2050,1,21,21,2963,0.0,0.0
376,NO_E_Demand,DK_E_Demand,2050,1,22,22,2964,-0.0,0.0
377,NO_E_Demand,DK_E_Demand,2050,1,23,23,2965,-0.0,0.0
378,NO_E_Demand,DK_E_Demand,2050,1,24,24,2966,0.0,0.0
379,PL_E_Demand,CZ_E_Demand,2050,1,1,4,2967,1.6635581800983346e-12,0.0
380,PL_E_Demand,CZ_E_Demand,2050,1,5,8,2968,-0.0,0.0
381,PL_E_Demand,CZ_E_Demand,2050,1,9,12,2969,0.0,0.0
382,PL_E_Demand,CZ_E_Demand,2050,1,13,16,2970,0.0,0.0
383,PL_E_Demand,CZ_E_Demand,2050,1,17,20,2971,-0.0,0.0
384,PL_E_Demand,CZ_E_Demand,2050,1,21,24,2972,0.0,0.0
385,SK_E_Demand,CZ_E_Demand,2050,1,1,4,2973,0.0,4505.41329992945
386,SK_E_Demand,CZ_E_Demand,2050,1,5,8,2974,0.0,4505.413299929449
387,SK_E_Demand,CZ_E_Demand,2050,1,9,12,2975,0.0,-0.0
388,SK_E_Demand,CZ_E_Demand,2050,1,13,16,2976,0.0,-0.0
389,SK_E_Demand,CZ_E_Demand,2050,1,17,20,2977,0.0,4505.413299929446
390,SK_E_Demand,CZ_E_Demand,2050,1,21,24,2978,0.0,4505.413299929449
391,UK_E_Demand,DK_E_Demand,2050,1,1,1,2979,0.0,-0.0
392,UK_E_Demand,DK_E_Demand,2050,1,2,2,2980,0.0,-0.0
393,UK_E_Demand,DK_E_Demand,2050,1,3,3,2981,0.0,-0.0
394,UK_E_Demand,DK_E_Demand,2050,1,4,4,2982,0.0,-0.0
395,UK_E_Demand,DK_E_Demand,2050,1,5,5,2983,0.0,-0.0
396,UK_E_Demand,DK_E_Demand,2050,1,6,6,2984,0.0,-0.0
397,UK_E_Demand,DK_E_Demand,2050,1,7,7,2985,0.0,-0.0
398,UK_E_Demand,DK_E_Demand,2050,1,8,8,2986,0.0,-0.0
399,UK_E_Demand,DK_E_Demand,2050,1,9,9,2987,0.0,-0.0
400,UK_E_Demand,DK_E_Demand,2050,1,10,10,2988,0.0,-0.0
401,UK_E_Demand,DK_E_Demand,2050,1,11,11,2989,0.0,-0.0
402,UK_E_Demand,DK_E_Demand,2050,1,12,12,2990,0.0,0.0
403,UK_E_Demand,DK_E_Demand,2050,1,13,13,2991,0.0,0.0
404,UK_E_Demand,DK_E_Demand,2050,1,14,14,2992,0.0,-0.0
405,UK_E_Demand,DK_E_Demand,2050,1,15,15,2993,0.0,-0.0
406,UK_E_Demand,DK_E_Demand,2050,1,16,16,2994,0.0,-0.0
407,UK_E_Demand,DK_E_Demand,2050,1,17,17,2995,0.0,-0.0
408,UK_E_Demand,DK_E_Demand,2050,1,18,18,2996,0.0,-0.0
409,UK_E_Demand,DK_E_Demand,2050,1,19,19,2997,0.0,-0.0
410,UK_E_Demand,DK_E_Demand,2050,1,20,20,2998,0.0,-0.0
411,UK_E_Demand,DK_E_Demand,2050,1,21,21,2999,0.0,-0.0
412,UK_E_Demand,DK_E_Demand,2050,1,22,22,3000,0.0,-0.0
413,UK_E_Demand,DK_E_Demand,2050,1,23,23,3001,0.0,-0.0
414,UK_E_Demand,DK_E_Demand,2050,1,24,24,3002,0.0,-0.0
415,IT_E_Demand,AT_E_Demand,2050,1,1,4,3027,0.0,-0.0
416,IT_E_Demand,AT_E_Demand,2050,1,5,8,3028,0.0,-0.0
417,IT_E_Demand,AT_E_Demand,2050,1,9,12,3029,0.0,-0.0
418,IT_E_Demand,AT_E_Demand,2050,1,13,16,3030,0.0,-0.0
419,IT_E_Demand,AT_E_Demand,2050,1,17,20,3031,0.0,0.0
420,IT_E_Demand,AT_E_Demand,2050,1,21,24,3032,-0.0,0.0
421,NO_E_Demand,DE_E_Demand,2050,1,1,1,3033,-0.0,0.0
422,NO_E_Demand,DE_E_Demand,2050,1,2,2,3034,-0.0,0.0
423,NO_E_Demand,DE_E_Demand,2050,1,3,3,3035,-0.0,0.0
424,NO_E_Demand,DE_E_Demand,2050,1,4,4,3036,-0.0,0.0
425,NO_E_Demand,DE_E_Demand,2050,1,5,5,3037,-0.0,0.0
426,NO_E_Demand,DE_E_Demand,2050,1,6,6,3038,-0.0,0.0
427,NO_E_Demand,DE_E_Demand,2050,1,7,7,3039,-0.0,0.0
428,NO_E_Demand,DE_E_Demand,2050,1,8,8,3040,0.0,-0.0
429,NO_E_Demand,DE_E_Demand,2050,1,9,9,3041,0.0,-0.0
430,NO_E_Demand,DE_E_Demand,2050,1,10,10,3042,0.0,-0.0
431,NO_E_Demand,DE_E_Demand,2050,1,11,11,3043,0.0,-0.0
432,NO_E_Demand,DE_E_Demand,2050,1,12,12,3044,0.0,-0.0
433,NO_E_Demand,DE_E_Demand,2050,1,13,13,3045,0.0,-0.0
434,NO_E_Demand,DE_E_Demand,2050,1,14,14,3046,0.0,-0.0
435,NO_E_Demand,DE_E_Demand,2050,1,15,15,3047,0.0,-0.0
436,NO_E_Demand,DE_E_Demand,2050,1,16,16,3048,0.0,-0.0
437,NO_E_Demand,DE_E_Demand,2050,1,17,17,3049,-0.0,0.0
438,NO_E_Demand,DE_E_Demand,2050,1,18,18,3050,0.0,0.0
439,NO_E_Demand,DE_E_Demand,2050,1,19,19,3051,-0.0,0.0
440,NO_E_Demand,DE_E_Demand,2050,1,20,20,3052,-0.0,0.0
441,NO_E_Demand,DE_E_Demand,2050,1,21,21,3053,-0.0,0.0
442,NO_E_Demand,DE_E_Demand,2050,1,22,22,3054,-0.0,0.0
443,NO_E_Demand,DE_E_Demand,2050,1,23,23,3055,-0.0,0.0
444,NO_E_Demand,DE_E_Demand,2050,1,24,24,3056,-0.0,0.0
445,UK_E_Demand,BE_E_Demand,2050,1,1,2,3057,-0.0,0.0
446,UK_E_Demand,BE_E_Demand,2050,1,3,4,3058,-0.0,0.0
447,UK_E_Demand,BE_E_Demand,2050,1,5,6,3059,-0.0,0.0
448,UK_E_Demand,BE_E_Demand,2050,1,7,8,3060,-0.0,0.0
449,UK_E_Demand,BE_E_Demand,2050,1,9,10,3061,-0.0,0.0
450,UK_E_Demand,BE_E_Demand,2050,1,11,12,3062,0.0,0.0
451,UK_E_Demand,BE_E_Demand,2050,1,13,14,3063,-0.0,0.0
452,UK_E_Demand,BE_E_Demand,2050,1,15,16,3064,-0.0,0.0
453,UK_E_Demand,BE_E_Demand,2050,1,17,18,3065,0.0,0.0
454,UK_E_Demand,BE_E_Demand,2050,1,19,20,3066,-0.0,0.0
455,UK_E_Demand,BE_E_Demand,2050,1,21,22,3067,-0.0,0.0
456,UK_E_Demand,BE_E_Demand,2050,1,23,24,3068,-0.0,0.0
457,MT_E_Demand,IT_E_Demand,2050,1,1,4,3645,0.0,31286.59720841393
458,MT_E_Demand,IT_E_Demand,2050,1,5,8,3646,0.0,31286.59720841393
459,MT_E_Demand,IT_E_Demand,2050,1,9,12,3647,0.0,19588.753477954124
460,MT_E_Demand,IT_E_Demand,2050,1,13,16,3648,0.0,19588.753477954124
461,MT_E_Demand,IT_E_Demand,2050,1,17,20,3649,0.0,31286.59720841393
462,MT_E_Demand,IT_E_Demand,2050,1,21,24,3650,0.0,31286.59720841393
463,IE_E_Demand,UK_E_Demand,2050,1,1,2,3651,0.0,-0.0
464,IE_E_Demand,UK_E_Demand,2050,1,3,4,3652,0.0,-0.0
465,IE_E_Demand,UK_E_Demand,2050,1,5,6,3653,-0.0,0.0
466,IE_E_Demand,UK_E_Demand,2050,1,7,8,3654,0.0,0.0
467,IE_E_Demand,UK_E_Demand,2050,1,9,10,3655,-0.0,0.0
468,IE_E_Demand,UK_E_Demand,2050,1,11,12,3656,-0.0,0.0
469,IE_E_Demand,UK_E_Demand,2050,1,13,14,3657,-0.0,0.0
470,IE_E_Demand,UK_E_Demand,2050,1,15,16,3658,-0.0,0.0
471,IE_E_Demand,UK_E_Demand,2050,1,17,18,3659,0.0,-0.0
472,IE_E_Demand,UK_E_Demand,2050,1,19,20,3660,-0.0,0.0
473,IE_E_Demand,UK_E_Demand,2050,1,21,22,3661,-0.0,0.0
474,IE_E_Demand,UK_E_Demand,2050,1,23,24,3662,0.0,0.0
475,NO_E_Demand,SE_E_Demand,2050,1,1,4,3723,0.0,0.0
476,NO_E_Demand,SE_E_Demand,2050,1,5,8,3724,0.0,0.0
477,NO_E_Demand,SE_E_Demand,2050,1,9,12,3725,0.0,0.0
478,NO_E_Demand,SE_E_Demand,2050,1,13,16,3726,-0.0,0.0
479,NO_E_Demand,SE_E_Demand,2050,1,17,20,3727,0.0,0.0
480,NO_E_Demand,SE_E_Demand,2050,1,21,24,3728,0.0,0.0
481,AT_E_Demand,CH_E_Demand,2050,1,1,4,3989,0.0,-0.0
482,AT_E_Demand,CH_E_Demand,2050,1,5,8,3990,0.0,-0.0
483,AT_E_Demand,CH_E_Demand,2050,1,9,12,3991,-0.0,0.0
484,AT_E_Demand,CH_E_Demand,2050,1,13,16,3992,0.0,-0.0
485,AT_E_Demand,CH_E_Demand,2050,1,17,20,3993,0.0,-0.0
486,AT_E_Demand,CH_E_Demand,2050,1,21,24,3994,0.0,-0.0
487,FI_E_Demand,EE_E_Demand,2050,1,1,4,4341,0.0,-0.0
488,FI_E_Demand,EE_E_Demand,2050,1,5,8,4342,0.0,-0.0
489,FI_E_Demand,EE_E_Demand,2050,1,9,12,4343,0.0,-0.0
490,FI_E_Demand,EE_E_Demand,2050,1,13,16,4344,0.0,-0.0
491,FI_E_Demand,EE_E_Demand,2050,1,17,20,4345,0.0,-0.0
492,FI_E_Demand,EE_E_Demand,2050,1,21,24,4346,0.0,-0.0
493,FR_E_Demand,DE_E_Demand,2050,1,1,2,4365,0.0,-0.0
494,FR_E_Demand,DE_E_Demand,2050,1,3,4,4366,0.0,-0.0
495,FR_E_Demand,DE_E_Demand,2050,1,5,6,4367,0.0,0.0
496,FR_E_Demand,DE_E_Demand,2050,1,7,8,4368,0.0,-0.0
497,FR_E_Demand,DE_E_Demand,2050,1,9,10,4369,0.0,-0.0
498,FR_E_Demand,DE_E_Demand,2050,1,11,12,4370,-0.0,0.0
499,FR_E_Demand,DE_E_Demand,2050,1,13,14,4371,-0.0,0.0
500,FR_E_Demand,DE_E_Demand,2050,1,15,16,4372,0.0,-0.0
501,FR_E_Demand,DE_E_Demand,2050,1,17,18,4373,0.0,-0.0
502,FR_E_Demand,DE_E_Demand,2050,1,19,20,4374,0.0,0.0
503,FR_E_Demand,DE_E_Demand,2050,1,21,22,4375,0.0,-0.0
504,FR_E_Demand,DE_E_Demand,2050,1,23,24,4376,0.0,-0.0
505,DK_E_Demand,DE_E_Demand,2050,1,1,1,4491,0.0,0.0
506,DK_E_Demand,DE_E_Demand,2050,1,2,2,4492,0.0,-0.0
507,DK_E_Demand,DE_E_Demand,2050,1,3,3,4493,0.0,0.0
508,DK_E_Demand,DE_E_Demand,2050,1,4,4,4494,0.0,-0.0
509,DK_E_Demand,DE_E_Demand,2050,1,5,5,4495,0.0,-0.0
510,DK_E_Demand,DE_E_Demand,2050,1,6,6,4496,0.0,0.0
511,DK_E_Demand,DE_E_Demand,2050,1,7,7,4497,0.0,-0.0
512,DK_E_Demand,DE_E_Demand,2050,1,8,8,4498,0.0,-0.0
513,DK_E_Demand,DE_E_Demand,2050,1,9,9,4499,0.0,-0.0
514,DK_E_Demand,DE_E_Demand,2050,1,10,10,4500,0.0,-0.0
515,DK_E_Demand,DE_E_Demand,2050,1,11,11,4501,0.0,-0.0
516,DK_E_Demand,DE_E_Demand,2050,1,12,12,4502,0.0,-0.0
517,DK_E_Demand,DE_E_Demand,2050,1,13,13,4503,0.0,-0.0
518,DK_E_Demand,DE_E_Demand,2050,1,14,14,4504,0.0,-0.0
519,DK_E_Demand,DE_E_Demand,2050,1,15,15,4505,0.0,-0.0
520,DK_E_Demand,DE_E_Demand,2050,1,16,16,4506,0.0,-0.0
521,DK_E_Demand,DE_E_Demand,2050,1,17,17,4507,0.0,-0.0
522,DK_E_Demand,DE_E_Demand,2050,1,18,18,4508,0.0,-0.0
523,DK_E_Demand,DE_E_Demand,2050,1,19,19,4509,0.0,-0.0
524,DK_E_Demand,DE_E_Demand,2050,1,20,20,4510,0.0,-0.0
525,DK_E_Demand,DE_E_Demand,2050,1,21,21,4511,-0.0,0.0
526,DK_E_Demand,DE_E_Demand,2050,1,22,22,4512,0.0,0.0
527,DK_E_Demand,DE_E_Demand,2050,1,23,23,4513,0.0,0.0
528,DK_E_Demand,DE_E_Demand,2050,1,24,24,4514,0.0,0.0
529,PT_E_Demand,ES_E_Demand,2050,1,1,4,4533,0.0,-0.0
530,PT_E_Demand,ES_E_Demand,2050,1,5,8,4534,0.0,0.0
531,PT_E_Demand,ES_E_Demand,2050,1,9,12,4535,0.0,0.0
532,PT_E_Demand,ES_E_Demand,2050,1,13,16,4536,0.0,0.0
533,PT_E_Demand,ES_E_Demand,2050,1,17,20,4537,0.0,0.0
534,PT_E_Demand,ES_E_Demand,2050,1,21,24,4538,0.0,0.0
535,HU_E_Demand,SI_E_Demand,2050,1,1,4,4545,0.0,4505.413299929448
536,HU_E_Demand,SI_E_Demand,2050,1,5,8,4546,0.0,4505.413299929449
537,HU_E_Demand,SI_E_Demand,2050,1,9,12,4547,0.0,-0.0
538,HU_E_Demand,SI_E_Demand,2050,1,13,16,4548,0.0,-0.0
539,HU_E_Demand,SI_E_Demand,2050,1,17,20,4549,0.0,4505.413299929446
540,HU_E_Demand,SI_E_Demand,2050,1,21,24,4550,0.0,4505.413299929449
541,LV_E_Demand,LT_E_Demand,2050,1,1,4,4593,0.0,-0.0
542,LV_E_Demand,LT_E_Demand,2050,1,5,8,4594,0.0,-0.0
543,LV_E_Demand,LT_E_Demand,2050,1,9,12,4595,0.0,-0.0
544,LV_E_Demand,LT_E_Demand,2050,1,13,16,4596,0.0,-0.0
545,LV_E_Demand,LT_E_Demand,2050,1,17,20,4597,0.0,-0.0
546,LV_E_Demand,LT_E_Demand,2050,1,21,24,4598,0.0,-0.0
547,NL_E_Demand,BE_E_Demand,2050,1,1,2,4635,0.0,0.0
548,NL_E_Demand,BE_E_Demand,2050,1,3,4,4636,0.0,0.0
549,NL_E_Demand,BE_E_Demand,2050,1,5,6,4637,0.0,0.0
550,NL_E_Demand,BE_E_Demand,2050,1,7,8,4638,0.0,0.0
551,NL_E_Demand,BE_E_Demand,2050,1,9,10,4639,0.0,-0.0
552,NL_E_Demand,BE_E_Demand,2050,1,11,12,4640,0.0,-0.0
553,NL_E_Demand,BE_E_Demand,2050,1,13,14,4641,0.0,-0.0
554,NL_E_Demand,BE_E_Demand,2050,1,15,16,4642,0.0,-0.0
555,NL_E_Demand,BE_E_Demand,2050,1,17,18,4643,0.0,-0.0
556,NL_E_Demand,BE_E_Demand,2050,1,19,20,4644,0.0,0.0
557,NL_E_Demand,BE_E_Demand,2050,1,21,22,4645,0.0,0.0
558,NL_E_Demand,BE_E_Demand,2050,1,23,24,4646,0.0,0.0
559,HR_E_Demand,HU_E_Demand,2050,1,1,4,4647,-4505.413299929448,0.0
560,HR_E_Demand,HU_E_Demand,2050,1,5,8,4648,-4505.413299929449,0.0
561,HR_E_Demand,HU_E_Demand,2050,1,9,12,4649,-0.0,0.0
562,HR_E_Demand,HU_E_Demand,2050,1,13,16,4650,-0.0,0.0
563,HR_E_Demand,HU_E_Demand,2050,1,17,20,4651,-4505.413299929446,0.0
564,HR_E_Demand,HU_E_Demand,2050,1,21,24,4652,-4505.413299929449,0.0
565,LT_E_Demand,SE_E_Demand,2050,1,1,4,4653,0.0,-0.0
566,LT_E_Demand,SE_E_Demand,2050,1,5,8,4654,0.0,-0.0
567,LT_E_Demand,SE_E_Demand,2050,1,9,12,4655,0.0,-0.0
568,LT_E_Demand,SE_E_Demand,2050,1,13,16,4656,0.0,-0.0
569,LT_E_Demand,SE_E_Demand,2050,1,17,20,4657,0.0,-0.0
570,LT_E_Demand,SE_E_Demand,2050,1,21,24,4658,0.0,0.0
571,LU_E_Demand,FR_E_Demand,2050,1,1,4,4719,0.0,-0.0
572,LU_E_Demand,FR_E_Demand,2050,1,5,8,4720,-0.0,0.0
573,LU_E_Demand,FR_E_Demand,2050,1,9,12,4721,0.0,-0.0
574,LU_E_Demand,FR_E_Demand,2050,1,13,16,4722,0.0,-0.0
575,LU_E_Demand,FR_E_Demand,2050,1,17,20,4723,0.0,-0.0
576,LU_E_Demand,FR_E_Demand,2050,1,21,24,4724,0.0,-0.0
577,OBZLL_E_Demand,NL_E_Demand,2050,1,1,1,4987,0.0,0.0
578,OBZLL_E_Demand,NL_E_Demand,2050,1,2,2,4988,0.0,0.0
579,OBZLL_E_Demand,NL_E_Demand,2050,1,3,3,4989,0.0,0.0
580,OBZLL_E_Demand,NL_E_Demand,2050,1,4,4,4990,0.0,0.0
581,OBZLL_E_Demand,NL_E_Demand,2050,1,5,5,4991,0.0,0.0
582,OBZLL_E_Demand,NL_E_Demand,2050,1,6,6,4992,0.0,0.0
583,OBZLL_E_Demand,NL_E_Demand,2050,1,7,7,4993,0.0,0.0
584,OBZLL_E_Demand,NL_E_Demand,2050,1,8,8,4994,0.0,0.0
585,OBZLL_E_Demand,NL_E_Demand,2050,1,9,9,4995,0.0,0.0
586,OBZLL_E_Demand,NL_E_Demand,2050,1,10,10,4996,0.0,0.0
587,OBZLL_E_Demand,NL_E_Demand,2050,1,11,11,4997,0.0,0.0
588,OBZLL_E_Demand,NL_E_Demand,2050,1,12,12,4998,0.0,0.0
589,OBZLL_E_Demand,NL_E_Demand,2050,1,13,13,4999,0.0,0.0
590,OBZLL_E_Demand,NL_E_Demand,2050,1,14,14,5000,0.0,0.0
591,OBZLL_E_Demand,NL_E_Demand,2050,1,15,15,5001,0.0,0.0
592,OBZLL_E_Demand,NL_E_Demand,2050,1,16,16,5002,0.0,0.0
593,OBZLL_E_Demand,NL_E_Demand,2050,1,17,17,5003,0.0,0.0
594,OBZLL_E_Demand,NL_E_Demand,2050,1,18,18,5004,0.0,0.0
595,OBZLL_E_Demand,NL_E_Demand,2050,1,19,19,5005,0.0,0.0
596,OBZLL_E_Demand,NL_E_Demand,2050,1,20,20,5006,-0.0,0.0
597,OBZLL_E_Demand,NL_E_Demand,2050,1,21,21,5007,0.0,0.0
598,OBZLL_E_Demand,NL_E_Demand,2050,1,22,22,5008,-0.0,0.0
599,OBZLL_E_Demand,NL_E_Demand,2050,1,23,23,5009,0.0,0.0
600,OBZLL_E_Demand,NL_E_Demand,2050,1,24,24,5010,0.0,0.0
601,CH_E_Demand,DE_E_Demand,2050,1,1,4,5029,-0.0,0.0
602,CH_E_Demand,DE_E_Demand,2050,1,5,8,5030,0.0,0.0
603,CH_E_Demand,DE_E_Demand,2050,1,9,12,5031,0.0,-0.0
604,CH_E_Demand,DE_E_Demand,2050,1,13,16,5032,0.0,-0.0
605,CH_E_Demand,DE_E_Demand,2050,1,17,20,5033,-0.0,0.0
606,CH_E_Demand,DE_E_Demand,2050,1,21,24,5034,-0.0,0.0
607,SE_E_Demand,PL_E_Demand,2050,1,1,4,5035,-0.0,0.0
608,SE_E_Demand,PL_E_Demand,2050,1,5,8,5036,0.0,-0.0
609,SE_E_Demand,PL_E_Demand,2050,1,9,12,5037,0.0,-0.0
610,SE_E_Demand,PL_E_Demand,2050,1,13,16,5038,0.0,-0.0
611,SE_E_Demand,PL_E_Demand,2050,1,17,20,5039,0.0,0.0
612,SE_E_Demand,PL_E_Demand,2050,1,21,24,5040,-0.0,0.0
613,LT_E_Demand,PL_E_Demand,2050,1,1,4,5065,-0.0,0.0
614,LT_E_Demand,PL_E_Demand,2050,1,5,8,5066,0.0,0.0
615,LT_E_Demand,PL_E_Demand,2050,1,9,12,5067,0.0,-0.0
616,LT_E_Demand,PL_E_Demand,2050,1,13,16,5068,0.0,-0.0
617,LT_E_Demand,PL_E_Demand,2050,1,17,20,5069,-0.0,0.0
618,LT_E_Demand,PL_E_Demand,2050,1,21,24,5070,-0.0,0.0
619,AT_E_Demand,DE_E_Demand,2050,2,1,4,5077,0.0,0.0
620,AT_E_Demand,DE_E_Demand,2050,2,5,8,5078,0.0,0.0
621,AT_E_Demand,DE_E_Demand,2050,2,9,12,5079,0.0,0.0
622,AT_E_Demand,DE_E_Demand,2050,2,13,16,5080,0.0,0.0
623,AT_E_Demand,DE_E_Demand,2050,2,17,20,5081,0.0,0.0
624,AT_E_Demand,DE_E_Demand,2050,2,21,24,5082,0.0,0.0
625,BG_E_Demand,GR_E_Demand,2050,2,1,4,5281,0.0,6073.521844509804
626,BG_E_Demand,GR_E_Demand,2050,2,5,8,5282,0.0,6073.521844509804
627,BG_E_Demand,GR_E_Demand,2050,2,9,12,5283,0.0,-0.0
628,BG_E_Demand,GR_E_Demand,2050,2,13,16,5284,0.0,-0.0
629,BG_E_Demand,GR_E_Demand,2050,2,17,20,5285,0.0,6073.521844509804
630,BG_E_Demand,GR_E_Demand,2050,2,21,24,5286,0.0,6073.521844509804
631,CH_E_Demand,FR_E_Demand,2050,2,1,4,5359,-0.0,0.0
632,CH_E_Demand,FR_E_Demand,2050,2,5,8,5360,-0.0,0.0
633,CH_E_Demand,FR_E_Demand,2050,2,9,12,5361,0.0,-0.0
634,CH_E_Demand,FR_E_Demand,2050,2,13,16,5362,0.0,-0.0
635,CH_E_Demand,FR_E_Demand,2050,2,17,20,5363,0.0,-0.0
636,CH_E_Demand,FR_E_Demand,2050,2,21,24,5364,-0.0,0.0
637,CY_E_Demand,GR_E_Demand,2050,2,1,4,5419,0.0,0.0
638,CY_E_Demand,GR_E_Demand,2050,2,5,8,5420,0.0,0.0
639,CY_E_Demand,GR_E_Demand,2050,2,9,12,5421,0.0,-0.0
640,CY_E_Demand,GR_E_Demand,2050,2,13,16,5422,0.0,-0.0
641,CY_E_Demand,GR_E_Demand,2050,2,17,20,5423,0.0,-0.0
642,CY_E_Demand,GR_E_Demand,2050,2,21,24,5424,0.0,0.0
643,CZ_E_Demand,DE_E_Demand,2050,2,1,4,5467,0.0,6073.521844509804
644,CZ_E_Demand,DE_E_Demand,2050,2,5,8,5468,0.0,6073.521844509804
645,CZ_E_Demand,DE_E_Demand,2050,2,9,12,5469,0.0,6073.521844509804
646,CZ_E_Demand,DE_E_Demand,2050,2,13,16,5470,0.0,6073.521844509804
647,CZ_E_Demand,DE_E_Demand,2050,2,17,20,5471,0.0,6073.521844509804
648,CZ_E_Demand,DE_E_Demand,2050,2,21,24,5472,0.0,6073.521844509804
649,DE_E_Demand,NL_E_Demand,2050,2,1,1,5581,0.0,-0.0
650,DE_E_Demand,NL_E_Demand,2050,2,2,2,5582,0.0,0.0
651,DE_E_Demand,NL_E_Demand,2050,2,3,3,5583,0.0,0.0
652,DE_E_Demand,NL_E_Demand,2050,2,4,4,5584,0.0,0.0
653,DE_E_Demand,NL_E_Demand,2050,2,5,5,5585,0.0,0.0
654,DE_E_Demand,NL_E_Demand,2050,2,6,6,5586,0.0,0.0
655,DE_E_Demand,NL_E_Demand,2050,2,7,7,5587,0.0,0.0
656,DE_E_Demand,NL_E_Demand,2050,2,8,8,5588,0.0,0.0
657,DE_E_Demand,NL_E_Demand,2050,2,9,9,5589,0.0,0.0
658,DE_E_Demand,NL_E_Demand,2050,2,10,10,5590,-0.0,0.0
659,DE_E_Demand,NL_E_Demand,2050,2,11,11,5591,-0.0,0.0
660,DE_E_Demand,NL_E_Demand,2050,2,12,12,5592,-0.0,0.0
661,DE_E_Demand,NL_E_Demand,2050,2,13,13,5593,-0.0,0.0
662,DE_E_Demand,NL_E_Demand,2050,2,14,14,5594,-0.0,0.0
663,DE_E_Demand,NL_E_Demand,2050,2,15,15,5595,-0.0,0.0
664,DE_E_Demand,NL_E_Demand,2050,2,16,16,5596,-0.0,0.0
665,DE_E_Demand,NL_E_Demand,2050,2,17,17,5597,-0.0,0.0
666,DE_E_Demand,NL_E_Demand,2050,2,18,18,5598,0.0,-0.0
667,DE_E_Demand,NL_E_Demand,2050,2,19,19,5599,0.0,-0.0
668,DE_E_Demand,NL_E_Demand,2050,2,20,20,5600,0.0,-0.0
669,DE_E_Demand,NL_E_Demand,2050,2,21,21,5601,0.0,-0.0
670,DE_E_Demand,NL_E_Demand,2050,2,22,22,5602,0.0,-0.0
671,DE_E_Demand,NL_E_Demand,2050,2,23,23,5603,0.0,-0.0
672,DE_E_Demand,NL_E_Demand,2050,2,24,24,5604,0.0,-0.0
673,DK_E_Demand,NL_E_Demand,2050,2,1,1,5893,-0.0,0.0
674,DK_E_Demand,NL_E_Demand,2050,2,2,2,5894,-0.0,0.0
675,DK_E_Demand,NL_E_Demand,2050,2,3,3,5895,-0.0,0.0
