year,timestep,NO_Hydro_Min_Storage_Level,CH_Pump_Hydro_Open_Min_Storage_Level,FR_Hydro_Reservoir_Min_Storage_Level,FI_Hydro_Reservoir_Min_Storage_Level,SE_Hydro_Reservoir_Min_Storage_Level,SK_Hydro_Reservoir_Min_Storage_Level,NO_Hydro_Max_Storage_Level,CH_Pump_Hydro_Open_Max_Storage_Level,FR_Hydro_Reservoir_Max_Storage_Level,FI_Hydro_Reservoir_Max_Storage_Level,SE_Hydro_Reservoir_Max_Storage_Level,SK_Hydro_Reservoir_Max_Storage_Level
2050,1178,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1179,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1180,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1181,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1182,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1183,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1184,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1185,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1186,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1187,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1188,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1189,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1190,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1191,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1192,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1193,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1194,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1195,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1196,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1197,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1198,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1199,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1200,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1201,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1202,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1203,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1204,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1205,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1206,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1207,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1208,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1209,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1210,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1211,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1212,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1213,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1214,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1215,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1216,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1217,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1218,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1219,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1220,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1221,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1222,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1223,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1224,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1225,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1226,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1227,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1228,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1229,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1230,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1231,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1232,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1233,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1234,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1235,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1236,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1237,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1238,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1239,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1240,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1241,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1242,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1243,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1244,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1245,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1246,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1247,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1248,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1249,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1250,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1251,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1252,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1253,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1254,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1255,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1256,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1257,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1258,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1259,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1260,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1261,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1262,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1263,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1264,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1265,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1266,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1267,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1268,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1269,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1270,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1271,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1272,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1273,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1274,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1275,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1276,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1277,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1278,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1279,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1280,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1281,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1282,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1283,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1284,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1285,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1286,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1287,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1288,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1289,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1290,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1291,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1292,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1293,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1294,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1295,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1296,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1297,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1298,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1299,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1300,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1301,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1302,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1303,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1304,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1305,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1306,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1307,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1308,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1309,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1310,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1311,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1312,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1313,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1314,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1315,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1316,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1317,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1318,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1319,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1320,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1321,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1322,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1323,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1324,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1325,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1326,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1327,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1328,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1329,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1330,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1331,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1332,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1333,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1334,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1335,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1336,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1337,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1338,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1339,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1340,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1341,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1342,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1343,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1344,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
2050,1345,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
2050,1346,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
2050,1347,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
2050,1348,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
2050,1349,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
2050,1350,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
2050,1351,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
2050,1352,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
2050,1353,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
2050,1354,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
2050,1355,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
2050,1356,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
2050,1357,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
2050,1358,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
2050,1359,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
2050,1360,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
2050,1361,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
2050,1362,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
2050,1363,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
2050,1364,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
2050,1365,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
2050,1366,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
2050,1367,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
2050,1368,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
2050,1369,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
2050,1370,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
2050,1371,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
2050,1372,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
