year,timestep,availability-wind,availability-solar,demand-demand
2030,1747,0.822516033,0.009670733,0.816110095
2030,1748,0.770105377,0,0.790093297
2030,1749,0.848396667,0,0.74825554
2030,1750,0.910207769,0,0.704388474
2030,1751,0.857919006,0,0.660930087
2030,1752,0.861603991,0,0.635150739
2030,1753,0.794797012,0,0.659669945
2030,1754,0.708429743,0,0.651778671
2030,1755,0.700156287,0,0.649307058
2030,1756,0.62617076,0,0.655482951
2030,1757,0.59224164,0,0.676635792
2030,1758,0.655753719,0,0.673055485
2030,1759,0.724874615,0,0.725933465
2030,1760,0.637189626,0,0.757754656
2030,1761,0.705907582,0.02555758,0.764970107
2030,1762,0.753823432,0.078286033,0.765809295
2030,1763,0.618278517,0.130183465,0.763303524
2030,1764,0.672686042,0.182268156,0.756479184
2030,1765,0.713619332,0.198437954,0.765852758
2030,1766,0.696709479,0.194552075,0.761986602
2030,1767,0.626072127,0.201510076,0.758497962
2030,1768,0.651105428,0.17847091,0.783106041
2030,1769,0.638867059,0.126395181,0.783851866
2030,1770,0.75121359,0.06710401,0.782206994
2030,1771,0.868522675,0.013761677,0.789101936
2030,1772,0.877651959,0,0.757364854
2030,1773,0.902052627,0,0.712588882
2030,1774,0.875606011,0,0.667590399
2030,1775,0.865851173,0,0.623922185
2030,1776,0.850691536,0,0.596248696
2030,1777,0.770832639,0,0.630025126
2030,1778,0.802983611,0,0.621087653
2030,1779,0.795435941,0,0.618980365
2030,1780,0.749987063,0,0.625628198
2030,1781,0.665745868,0,0.650404605
2030,1782,0.657541128,0,0.650605319
2030,1783,0.636281816,0,0.707467268
2030,1784,0.676243721,0,0.751331774
2030,1785,0.648827051,0.119424894,0.780953135
2030,1786,0.626067018,0.303759817,0.798680449
2030,1787,0.5785692,0.447632407,0.805450422
2030,1788,0.559201178,0.511181863,0.801143692
2030,1789,0.578289777,0.506560681,0.808188767
2030,1790,0.601107665,0.483067202,0.799991752
2030,1791,0.592990759,0.449249623,0.789690128
2030,1792,0.602713354,0.39055958,0.80589333
2030,1793,0.574896637,0.28522193,0.80946124
2030,1794,0.578048783,0.146689218,0.801887906
2030,1795,0.597025022,0.034625727,0.79955992
2030,1796,0.580297597,0,0.763872652
2030,1797,0.511559595,0,0.719836631
2030,1798,0.545005401,0,0.679761798
2030,1799,0.552212534,0,0.638778589
2030,1800,0.503514684,0,0.610456702
2030,1801,0.382791177,0,0.600976357
2030,1802,0.412215492,0,0.591009812
2030,1803,0.36610795,0,0.587207107
2030,1804,0.293880039,0,0.587408262
2030,1805,0.200465922,0,0.590706433
2030,1806,0.109847424,0,0.598164847
2030,1807,0.068745878,0,0.627185937
2030,1808,0.059658403,0,0.657433283
2030,1809,0.039085496,0.127130644,0.67599034
2030,1810,0.036577796,0.317544346,0.675004773
2030,1811,0.029590341,0.483999321,0.664223182
2030,1812,0.03952946,0.597042539,0.660269888
2030,1813,0.046730058,0.649803675,0.654102803
2030,1814,0.053646943,0.652027725,0.6518803
2030,1815,0.03981522,0.608552449,0.661333996
2030,1816,0.046226951,0.514776571,0.678578445
2030,1817,0.075901291,0.380928834,0.710422291
2030,1818,0.12843248,0.210181347,0.724297057
2030,1819,0.1855102,0.049370251,0.753261127
2030,1820,0.196764723,0,0.737272992
2030,1821,0.197474024,0,0.709013881
2030,1822,0.178853614,0,0.677604161
2030,1823,0.109347851,0,0.650349764
2030,1824,0.142934314,0,0.626252682
2030,1825,0.148659888,0,0.617214821
2030,1826,0.152317811,0,0.609205303
2030,1827,0.174989727,0,0.607279062
2030,1828,0.207955243,0,0.60659767
2030,1829,0.212515473,0,0.602349618
2030,1830,0.22938935,0,0.599585379
2030,1831,0.216639014,0,0.613794602
2030,1832,0.196310857,0,0.623478614
2030,1833,0.311948821,0.12584077,0.627918474
2030,1834,0.398013563,0.305816373,0.623849988
2030,1835,0.332937023,0.450794052,0.621131471
2030,1836,0.35109059,0.542500585,0.618106993
2030,1837,0.350214996,0.593960007,0.616537693
2030,1838,0.394613982,0.610164224,0.615746782
2030,1839,0.45717962,0.586104218,0.628082461
2030,1840,0.539219236,0.505900358,0.655653753
2030,1841,0.585971368,0.366371405,0.696176557
2030,1842,0.677521262,0.195416598,0.717919926
2030,1843,0.692399939,0.044966048,0.752190822
2030,1844,0.619559354,0,0.74123889
2030,1845,0.607090698,0,0.713084449
2030,1846,0.630570687,0,0.677248513
2030,1847,0.531969942,0,0.644277765
2030,1848,0.595893051,0,0.619372509
2030,1849,0.646372994,0,0.665617606
2030,1850,0.645434919,0,0.663456156
2030,1851,0.673564995,0,0.667359068
2030,1852,0.741564828,0,0.678854541
2030,1853,0.772128939,0,0.705958035
2030,1854,0.806362858,0,0.710076044
2030,1855,0.800919266,0,0.768022377
2030,1856,0.774698023,0,0.788639404
2030,1857,0.754641234,0.044382983,0.784993729
2030,1858,0.752210574,0.122725336,0.785796651
2030,1859,0.680414553,0.220487131,0.783017206
2030,1860,0.682764679,0.334134458,0.783230553
2030,1861,0.686101936,0.426866497,0.797944687
2030,1862,0.642969696,0.455639326,0.7986619
2030,1863,0.635979921,0.426701959,0.79457554
2030,1864,0.633137124,0.336384359,0.821686385
2030,1865,0.616285504,0.2185563,0.827057881
2030,1866,0.589345089,0.113970825,0.82066359
2030,1867,0.563269471,0.028826635,0.842052357
2030,1868,0.418708703,0,0.8166976
2030,1869,0.364312986,0,0.771697071
2030,1870,0.293733681,0,0.7232252
2030,1871,0.279304119,0,0.678762366
2030,1872,0.255762987,0,0.653366189
2030,1873,0.229572753,0,0.681103229
2030,1874,0.169660663,0,0.675146803
2030,1875,0.119853408,0,0.675652025
2030,1876,0.099502005,0,0.684822232
2030,1877,0.073574757,0,0.710155651
2030,1878,0.054079235,0,0.712037782
2030,1879,0.055301801,0,0.761782116
2030,1880,0.025502312,9.57e-5,0.78819043
2030,1881,0.02124866,0.065873438,0.796036322
2030,1882,0.026494794,0.141535382,0.799989495
2030,1883,0.051521458,0.228061135,0.79172481
2030,1884,0.078404231,0.321093795,0.792751928
2030,1885,0.133955536,0.410467629,0.805331192
2030,1886,0.163923942,0.47373087,0.815833
2030,1887,0.269115744,0.476987721,0.8259694
2030,1888,0.329294957,0.425965789,0.851787769
2030,1889,0.330891413,0.324958659,0.851590244
2030,1890,0.415688114,0.180964543,0.846876385
2030,1891,0.508381202,0.044387175,0.84117881
2030,1892,0.62931547,0,0.802311727
2030,1893,0.682921335,0,0.752596978
2030,1894,0.600033979,0,0.699757331
2030,1895,0.62299398,0,0.648191774
2030,1896,0.447459023,0,0.62103691
2030,1897,0.675704636,0,0.660507477
2030,1898,0.699852302,0,0.655154305
2030,1899,0.804765964,0,0.655990896
2030,1900,0.875435665,0,0.66483696
2030,1901,0.897021563,0,0.692804799
2030,1902,0.842828333,0,0.699469623
2030,1903,0.945267734,0,0.758745366
2030,1904,0.949907985,0,0.799155279
2030,1905,0.885577035,0.056675823,0.810195347
2030,1906,0.895868365,0.122894103,0.819581605
2030,1907,0.943276665,0.156703258,0.819916589
2030,1908,0.93299679,0.177540576,0.815607671
2030,1909,0.9206999,0.250361094,0.836301797
2030,1910,0.964926154,0.336681396,0.841764264
2030,1911,0.964917882,0.348561419,0.843253291
2030,1912,0.976167145,0.297388347,0.860487235
2030,1913,0.969165071,0.207660211,0.857989609
2030,1914,0.954494089,0.117858101,0.843274122
2030,1915,0.925861433,0.03539129,0.860118321
2030,1916,0.926467341,0,0.835194561
2030,1917,0.872219552,0,0.791057174
2030,1918,0.815596358,0,0.745922905
2030,1919,0.801243803,0,0.700114746
2030,1920,0.756027657,0,0.671971123
2030,1921,0.770964563,0,0.718919545
2030,1922,0.642417567,0,0.715123765
2030,1923,0.504124322,0,0.715254397
2030,1924,0.383002347,0,0.724144268
2030,1925,0.304963804,0,0.748441812
2030,1926,0.243380955,0,0.750033859
2030,1927,0.219580946,0,0.804514447
2030,1928,0.171370137,0.003019284,0.827609914
2030,1929,0.202909919,0.080967426,0.821389934
2030,1930,0.206083478,0.201609842,0.821096245
2030,1931,0.201297342,0.338935072,0.817228177
2030,1932,0.162449591,0.462162277,0.820535753
2030,1933,0.092704041,0.543466146,0.839937774
2030,1934,0.043892905,0.594773311,0.850821834
2030,1935,0.028738919,0.59905202,0.857087161
2030,1936,0.030310958,0.532229952,0.879304854
2030,1937,0.016358366,0.412002651,0.883895849
2030,1938,0.012172981,0.241790178,0.873302887
2030,1939,0.020400686,0.063961235,0.890071913
2030,1940,0.035568821,0,0.863064468
2030,1941,0.044734412,0,0.818426153
2030,1942,0.104037807,0,0.772422147
2030,1943,0.186609072,0,0.729213551
2030,1944,0.26081749,0,0.704554417
2030,1945,0.346060492,0,0.747572612
2030,1946,0.454736085,0,0.745865793
2030,1947,0.489850077,0,0.750875525
2030,1948,0.531802249,0,0.762590708
2030,1949,0.586597494,0,0.789650182
2030,1950,0.638554454,0,0.796946774
2030,1951,0.641099887,0,0.851627335
2030,1952,0.579345967,0.009111638,0.862041273
2030,1953,0.584167535,0.140191256,0.859414656
2030,1954,0.581982624,0.29516634,0.85938901
2030,1955,0.643431047,0.414333101,0.852387176
2030,1956,0.60400994,0.467878925,0.847444776
2030,1957,0.545686134,0.448954216,0.855809713
2030,1958,0.552066376,0.420502957,0.855425889
2030,1959,0.500841523,0.381030272,0.849379847
2030,1960,0.496571971,0.305081236,0.869408418
2030,1961,0.403544138,0.212254499,0.875714137
2030,1962,0.281284405,0.108678808,0.864730935
2030,1963,0.21452789,0.027903031,0.880525464
2030,1964,0.210174944,0,0.852040503
2030,1965,0.178414528,0,0.810385956
2030,1966,0.170879721,0,0.769251491
2030,1967,0.188143774,0,0.726186118
2030,1968,0.132111264,0,0.698247792
2030,1969,0.109234558,0,0.661880842
2030,1970,0.099717221,0,0.652308451
2030,1971,0.06805721,0,0.648697176
2030,1972,0.046482596,0,0.648532991
2030,1973,0.043894088,0,0.652445665
2030,1974,0.036527526,0,0.659578601
2030,1975,0.031574049,0,0.687175793
2030,1976,0.040993192,0.006882316,0.712739451
2030,1977,0.042985211,0.099592173,0.725284501
2030,1978,0.052436409,0.22094247,0.721193324
2030,1979,0.047555255,0.337767358,0.708597309
2030,1980,0.053835173,0.436123602,0.702442188
2030,1981,0.048935014,0.5096742,0.697676841
2030,1982,0.03147716,0.441592616,0.700142334
2030,1983,0.017033962,0.3009907,0.715591854
2030,1984,0.008888127,0.219710805,0.732344572
2030,1985,0.007475878,0.148531992,0.756854567
2030,1986,0.028486046,0.086120551,0.768723629
2030,1987,0.067792946,0.0294265,0.796585326
2030,1988,0.135171148,0,0.786600275
2030,1989,0.205213009,0,0.755479074
2030,1990,0.170161096,0,0.721388082
2030,1991,0.113944825,0,0.69182954
2030,1992,0.155516621,0,0.66525382
2030,1993,0.142997949,0,0.647661952
2030,1994,0.21292848,0,0.638114307
2030,1995,0.217905269,0,0.636794202
2030,1996,0.124059767,0,0.635957265
2030,1997,0.128946455,0,0.63415732
2030,1998,0.228962925,0,0.630963731
2030,1999,0.301449424,0,0.645747248
2030,2000,0.398634907,0.000143958,0.656252828
2030,2001,0.495246089,0.026579399,0.669074345
2030,2002,0.543504776,0.062239841,0.669509621
2030,2003,0.498187673,0.118647077,0.663731678
2030,2004,0.560738,0.161696953,0.664177644
2030,2005,0.480827618,0.178085889,0.672225701
2030,2006,0.37333757,0.193363384,0.671768357
2030,2007,0.378866236,0.167197972,0.682485692
2030,2008,0.399484404,0.122870388,0.709403778
2030,2009,0.32041818,0.096113352,0.743718536
2030,2010,0.296950164,0.066130928,0.757270494
2030,2011,0.228489195,0.022344288,0.786696811
2030,2012,0.290371744,0,0.779819136
2030,2013,0.24113126,0,0.747560337
2030,2014,0.203980468,0,0.709366763
2030,2015,0.250473067,0,0.672235465
2030,2016,0.173001418,0,0.648062883
2030,2017,0.108985742,0,0.68224107
2030,2018,0.080744241,0,0.678542534
2030,2019,0.174735729,0,0.681997139
2030,2020,0.237635727,0,0.692604256
2030,2021,0.23831438,0,0.722850688
2030,2022,0.255355174,0,0.726951922
2030,2023,0.362942676,0,0.779986563
2030,2024,0.445802288,0.013146212,0.803211093
2030,2025,0.536820744,0.105977771,0.808528746
2030,2026,0.732046954,0.176498431,0.809143368
2030,2027,0.837323142,0.194312848,0.812761397
2030,2028,0.897830361,0.195304325,0.809943244
2030,2029,0.929780335,0.176596575,0.825261886
2030,2030,0.952472146,0.147245943,0.824088143
2030,2031,0.972109415,0.116688302,0.818673178
2030,2032,0.970259926,0.087086147,0.838200587
2030,2033,0.968006871,0.065577072,0.840427387
2030,2034,0.891211831,0.038086558,0.824282291
2030,2035,0.84241435,0.008167317,0.84083561
2030,2036,0.790645636,0,0.821030671
2030,2037,0.767904944,0,0.779093491
2030,2038,0.740405936,0,0.734726879
2030,2039,0.763331704,0,0.693299764
2030,2040,0.848990531,0,0.668454409
2030,2041,0.91930505,0,0.692084483
2030,2042,0.916730799,0,0.68618347
2030,2043,0.928277111,0,0.686896434
2030,2044,0.895641409,0,0.696826888
2030,2045,0.94813047,0,0.72422873
2030,2046,0.969638108,0,0.725961289
2030,2047,0.967596245,0,0.775956513
2030,2048,0.961098445,0.0128393,0.798604676
2030,2049,0.909520926,0.103330102,0.800365554
2030,2050,0.87266933,0.24229536,0.798450554
2030,2051,0.735942168,0.364342829,0.795260683
2030,2052,0.739476915,0.436270961,0.799536509
2030,2053,0.685348786,0.45499729,0.811903788
2030,2054,0.503910193,0.411744563,0.811780872
2030,2055,0.405556986,0.390792169,0.81136059
2030,2056,0.340962662,0.366558918,0.826624968
2030,2057,0.243971019,0.273548665,0.819393204
2030,2058,0.267520863,0.169612577,0.809816914
2030,2059,0.236503923,0.058127119,0.818377497
2030,2060,0.141323725,0,0.794117237
2030,2061,0.134901676,0,0.751484084
2030,2062,0.155406512,0,0.705950597
2030,2063,0.134249612,0,0.660910428
2030,2064,0.135119332,0,0.63445373
2030,2065,0.152117767,0,0.654274005
2030,2066,0.13886903,0,0.650287941
2030,2067,0.187045306,0,0.651832132
2030,2068,0.185599388,0,0.66084023
2030,2069,0.335576165,0,0.683440456
2030,2070,0.454984855,0,0.685390054
2030,2071,0.611348053,0,0.737194282
2030,2072,0.776880029,0.017534959,0.766031912
2030,2073,0.925036863,0.094310595,0.775346507
2030,2074,0.96962504,0.15339648,0.780026346
2030,2075,0.976726727,0.170233196,0.777497622
2030,2076,0.978815794,0.151963793,0.775434045
2030,2077,0.979023411,0.106613684,0.792184938
2030,2078,0.979132418,0.062061769,0.789831962
2030,2079,0.979199169,0.038705141,0.786911183
2030,2080,0.979199714,0.030395171,0.80930626
2030,2081,0.979199744,0.03155888,0.807474524
2030,2082,0.979199959,0.024632151,0.795519797
2030,2083,0.979199999,0.005074571,0.798401975
2030,2084,0.9792,0,0.767181632
2030,2085,0.9792,0,0.721303844
2030,2086,0.9792,0,0.672581481
2030,2087,0.979140753,0,0.625037288
2030,2088,0.979141749,0,0.596804279
2030,2089,0.979193827,0,0.615257957
2030,2090,0.955896057,0,0.608813867
2030,2091,0.978834164,0,0.608736744
2030,2092,0.947478876,0,0.618862032
2030,2093,0.97706657,0,0.648350624
2030,2094,0.979172093,0,0.654981001
2030,2095,0.979196017,0,0.706787943
2030,2096,0.979146558,0.000209806,0.732414329
2030,2097,0.979158604,0.013138153,0.734020357
2030,2098,0.978248784,0.04149087,0.734942415
2030,2099,0.979114884,0.077868972,0.730002558
2030,2100,0.878952981,0.098747728,0.724203123
2030,2101,0.943365998,0.092529465,0.735768913
2030,2102,0.832765782,0.069452508,0.735917566
2030,2103,0.645840873,0.053144277,0.731083255
2030,2104,0.445849604,0.040448244,0.752678087
2030,2105,0.583538849,0.025646901,0.75732058
2030,2106,0.810268624,0.015064904,0.751399668
2030,2107,0.954047966,0.004053997,0.765354482
2030,2108,0.977567498,0,0.742728501
2030,2109,0.978047182,0,0.697038865
2030,2110,0.957767493,0,0.650456106
2030,2111,0.973036307,0,0.605915349
2030,2112,0.972890574,0,0.578907175
2030,2113,0.978615115,0,0.539542265
2030,2114,0.979199253,0,0.529887271
2030,2115,0.979189967,0,0.52572491
2030,2116,0.979194217,0,0.52757293
2030,2117,0.979199285,0,0.53678907
2030,2118,0.979196099,0,0.55259392
2030,2119,0.979191908,0,0.576845668
2030,2120,0.979195709,0.024170118,0.595819528
2030,2121,0.979199272,0.159059847,0.608203867
2030,2122,0.979199539,0.319918532,0.604047507
2030,2123,0.979188568,0.428149032,0.598713132
2030,2124,0.979050181,0.517235318,0.594183612
2030,2125,0.97726285,0.603671557,0.593581792
2030,2126,0.974730437,0.616867081,0.597720441
2030,2127,0.958328717,0.587689676,0.610132213
2030,2128,0.94578069,0.538951387,0.630156441
2030,2129,0.888813759,0.401768651,0.647166619
2030,2130,0.824031633,0.224917987,0.65478518
2030,2131,0.910548873,0.069032507,0.667494244
2030,2132,0.975631646,0,0.653756766
2030,2133,0.975251488,0,0.625475411
2030,2134,0.975502439,0,0.595271969
2030,2135,0.974804007,0,0.566425584
2030,2136,0.978895703,0,0.540761141
2030,2137,0.979199808,0,0.542412308
2030,2138,0.977498722,0,0.5334125
2030,2139,0.9792,0,0.529961046
2030,2140,0.582784693,0,0.531041506
2030,2141,0.825905637,0,0.536994355
2030,2142,0.942828232,0,0.547561103
2030,2143,0.73681321,0,0.570043959
2030,2144,0.419636944,0.022441298,0.59312388
2030,2145,0.252839646,0.12363379,0.606594955
2030,2146,0.225392784,0.24060075,0.602619171
2030,2147,0.390036706,0.353912102,0.588461955
2030,2148,0.402465063,0.470522892,0.579486867
2030,2149,0.775066089,0.59251421,0.572486081
2030,2150,0.822451048,0.654802972,0.566633031
2030,2151,0.976332393,0.62320715,0.575852332
2030,2152,0.979184864,0.525158783,0.593002178
2030,2153,0.979035111,0.382890427,0.616276722
2030,2154,0.979110781,0.203699067,0.627709743
2030,2155,0.979119856,0.060259102,0.65066633
2030,2156,0.979199993,0,0.653292464
2030,2157,0.979199997,0,0.629403155
2030,2158,0.979199996,0,0.601807758
2030,2159,0.979190531,0,0.577979877
2030,2160,0.979153495,0,0.554508366
2030,2161,0.979190726,0,0.512059611
2030,2162,0.97919998,0,0.503903382
2030,2163,0.979199624,0,0.499722226
2030,2164,0.979199997,0,0.499546909
2030,2165,0.97919982,0,0.496579771
2030,2166,0.979199748,0,0.474290441
2030,2167,0.979199291,0,0.457679486
2030,2168,0.979194412,0.027026957,0.448429458
2030,2169,0.979170411,0.132409346,0.453135287
2030,2170,0.979023996,0.280410233,0.459963275
2030,2171,0.972027888,0.420062292,0.462539756
2030,2172,0.976419184,0.50495121,0.470253495
2030,2173,0.976805482,0.541393446,0.48194011
2030,2174,0.9779446,0.570835612,0.488627664
2030,2175,0.978467417,0.536996203,0.49526286
2030,2176,0.978476974,0.45988635,0.522710413
2030,2177,0.979086212,0.36522899,0.540772229
2030,2178,0.97668462,0.204464603,0.555858152
2030,2179,0.975971003,0.063569826,0.579421616
2030,2180,0.791633488,0,0.586369785
2030,2181,0.93037433,0,0.566414304
2030,2182,0.942720158,0,0.537954677
2030,2183,0.83333304,0,0.510456301
2030,2184,0.678180064,0,0.496314019
2030,2185,0.698792384,0,0.498655024
2030,2186,0.776464051,0,0.494399759
2030,2187,0.878513729,0,0.494731321
2030,2188,0.903116249,0,0.505956554
2030,2189,0.960186039,0,0.533550101
2030,2190,0.978754584,0,0.559971718
2030,2191,0.971021313,0,0.585476351
2030,2192,0.979027151,0.020755548,0.588831325
2030,2193,0.978828511,0.137784191,0.589784292
2030,2194,0.97669917,0.350201094,0.589285851
2030,2195,0.969677546,0.509590234,0.578794754
2030,2196,0.940122713,0.594800615,0.575722577
2030,2197,0.922724481,0.651979036,0.567527225
2030,2198,0.883700588,0.635330573,0.565679498
2030,2199,0.869317379,0.535494947,0.57490806
2030,2200,0.875743276,0.417565996,0.603144232
2030,2201,0.918687225,0.310498622,0.613409481
2030,2202,0.888394974,0.184687964,0.623245424
2030,2203,0.831131338,0.066273781,0.641578779
2030,2204,0.816408436,0,0.643617154
2030,2205,0.564493753,0,0.614547906
2030,2206,0.415473425,0,0.58038483
2030,2207,0.330189529,0,0.550270318
2030,2208,0.204345946,0,0.53086261
2030,2209,0.170315996,0,0.599683398
2030,2210,0.110436916,0,0.593608442
2030,2211,0.079156849,0,0.594404723
2030,2212,0.052021627,0,0.608965114
2030,2213,0.050286295,0,0.651916086
2030,2214,0.039418599,0,0.665082834
2030,2215,0.050196895,0,0.714363948
2030,2216,0.051717605,0.026330943,0.733128896
2030,2217,0.050286747,0.109079297,0.728575084
2030,2218,0.046818834,0.219898059,0.736489643
2030,2219,0.083567708,0.27630207,0.735763797
2030,2220,0.074232772,0.289828033,0.742253928
2030,2221,0.066537007,0.294373418,0.75734503
2030,2222,0.049511247,0.310239773,0.75305487
2030,2223,0.042386955,0.321589207,0.749609962
2030,2224,0.041904239,0.26923013,0.768372991
2030,2225,0.027518642,0.183411043,0.752578604
2030,2226,0.02190846,0.105596438,0.735663471
2030,2227,0.025567887,0.037289476,0.737426554
2030,2228,0.020937342,0,0.724266402
2030,2229,0.029190271,0,0.679636664
2030,2230,0.063429143,0,0.634030315
2030,2231,0.068723561,0,0.588841975
2030,2232,0.074768755,0,0.568634794
2030,2233,0.071963301,0,0.602591053
2030,2234,0.09164868,0,0.598496957
2030,2235,0.085519657,0,0.600262584
2030,2236,0.095465208,0,0.615891092
2030,2237,0.136720305,0,0.657032038
2030,2238,0.118684505,0,0.668358074
2030,2239,0.117157058,0,0.718137078
2030,2240,0.124681947,0.010155443,0.742313648
2030,2241,0.168953953,0.062683021,0.746808877
2030,2242,0.186660311,0.155024436,0.750185284
2030,2243,0.188416396,0.244768058,0.749434115
2030,2244,0.237984936,0.373431602,0.746963618
2030,2245,0.241762199,0.460271024,0.751832308
2030,2246,0.18782434,0.429233405,0.755065243
2030,2247,0.202506554,0.369719558,0.750030958
2030,2248,0.250932163,0.329189319,0.769381483
2030,2249,0.266757362,0.280780015,0.7472942
2030,2250,0.276325625,0.190094503,0.728339335
2030,2251,0.285941814,0.078290492,0.730375798
2030,2252,0.309735295,0,0.707874485
2030,2253,0.260680467,0,0.66420021
2030,2254,0.193896102,0,0.619342763
2030,2255,0.168798771,0,0.574914852
2030,2256,0.134855285,0,0.552542395
2030,2257,0.113930159,0,0.593435448
2030,2258,0.10269309,0,0.58834894
2030,2259,0.070195304,0,0.590367194
2030,2260,0.046984623,0,0.606731792
2030,2261,0.019251111,0,0.649474248
2030,2262,0.012549544,0,0.66377075
2030,2263,0.007139357,0,0.710867153
2030,2264,0.00660464,0.043837386,0.729614118
2030,2265,0.007816864,0.218691167,0.738452804
2030,2266,0.004985008,0.422251962,0.749919405
2030,2267,0.011272536,0.577691331,0.744628614
2030,2268,0.022663138,0.627486476,0.741899234
2030,2269,0.049415262,0.622413591,0.746818778
2030,2270,0.060898982,0.578564406,0.741054954
2030,2271,0.114029514,0.474431935,0.738974677
2030,2272,0.147663719,0.405912619,0.764125001
2030,2273,0.229182497,0.337899053,0.752239264
2030,2274,0.249475126,0.219461298,0.741817125
2030,2275,0.261018605,0.081180623,0.745987122
2030,2276,0.284782567,0.000375557,0.733786042
2030,2277,0.267214825,0,0.68786538
2030,2278,0.295962113,0,0.642606457
2030,2279,0.340987321,0,0.598902264
2030,2280,0.545168525,0,0.577439793
2030,2281,0.327125266,0,0.630091789
2030,2282,0.26203646,0,0.624374913
2030,2283,0.293095359,0,0.626822331
2030,2284,0.312688676,0,0.643609664
2030,2285,0.339487384,0,0.686010734
2030,2286,0.338813865,0,0.699677863
2030,2287,0.34918289,0,0.745461688
2030,2288,0.361365455,0.013748346,0.754807029
2030,2289,0.341053643,0.053933922,0.74787205
2030,2290,0.29631926,0.090544577,0.757565589
2030,2291,0.209289555,0.136509955,0.749648851
2030,2292,0.164749442,0.192695141,0.750012972
2030,2293,0.113224876,0.227814259,0.758453158
2030,2294,0.095367031,0.264426037,0.755630661
2030,2295,0.062894107,0.263664318,0.749702164
2030,2296,0.046512982,0.234902911,0.775756364
2030,2297,0.022406107,0.213861208,0.764615372
2030,2298,0.041978364,0.160249173,0.751022479
2030,2299,0.042520045,0.070215065,0.751864385
2030,2300,0.025578235,0.000149267,0.746360412
2030,2301,0.022681971,0,0.705557941
2030,2302,0.010746411,0,0.667883833
2030,2303,0.003825,0,0.627784396
2030,2304,0.006291956,0,0.607260155
2030,2305,0.010936183,0,0.586524348
2030,2306,0.033785272,0,0.582547394
2030,2307,0.06209541,0,0.583678237
2030,2308,0.087730799,0,0.592555492
2030,2309,0.188312014,0,0.615013812
2030,2310,0.246358774,0,0.634262712
2030,2311,0.310491728,0,0.645043391
2030,2312,0.378133916,0.04572523,0.645986691
2030,2313,0.418074812,0.182116118,0.639921943
2030,2314,0.442464415,0.332846892,0.628664048
2030,2315,0.431405502,0.468513009,0.609061511
2030,2316,0.402438139,0.534913744,0.602904899
2030,2317,0.420985755,0.507373725,0.595390403
2030,2318,0.408615854,0.466009527,0.592484767
2030,2319,0.351774163,0.442265004,0.605871975
2030,2320,0.258464202,0.382059277,0.629789845
2030,2321,0.213635198,0.283864421,0.643585898
2030,2322,0.15287155,0.184060257,0.653968769
2030,2323,0.105123272,0.072990229,0.668220476
2030,2324,0.099645431,0.000296433,0.672344878
2030,2325,0.090359701,0,0.646235825
2030,2326,0.088622216,0,0.617958266
2030,2327,0.045848892,0,0.591384594
2030,2328,0.055131809,0,0.572342978
2030,2329,0.064144699,0,0.555152521
2030,2330,0.048891247,0,0.550184709
2030,2331,0.068986558,0,0.551990214
2030,2332,0.098570431,0,0.560730315
2030,2333,0.086689201,0,0.57756909
2030,2334,0.063834906,0,0.587804018
2030,2335,0.132332875,0,0.587093846
2030,2336,0.098968346,0.039189769,0.577166273
2030,2337,0.062820899,0.132427821,0.570328991
2030,2338,0.041459863,0.229610421,0.564773508
2030,2339,0.031679011,0.308535181,0.558674431
2030,2340,0.012757702,0.400591841,0.561006065
2030,2341,0.000179984,0.445105476,0.552332642
2030,2342,0.001067423,0.402752083,0.550676259
2030,2343,0.001117244,0.330913797,0.565265356
2030,2344,0.001165227,0.274308615,0.596949791
2030,2345,0.00353628,0.213596041,0.61612441
2030,2346,0.002655488,0.12568744,0.633429822
2030,2347,0.003121536,0.047020098,0.651203411
2030,2348,0.004137346,0.000173813,0.666036876
2030,2349,0.013323851,0,0.641503628
2030,2350,0.027384142,0,0.610784617
2030,2351,0.044925809,0,0.581025749
2030,2352,0.043056394,0,0.565755721
2030,2353,0.03258115,0,0.615850557
2030,2354,0.030741264,0,0.61603367
2030,2355,0.03087964,0,0.623815102
2030,2356,0.018214161,0,0.643318921
2030,2357,0.009995486,0,0.689315761
2030,2358,0.019927138,0,0.707397867
2030,2359,0.016247425,0,0.745526122
2030,2360,0.019194066,0.050117426,0.739865235
2030,2361,0.006388796,0.211412666,0.716468926
2030,2362,0.001265315,0.397970707,0.709399476
2030,2363,0.000630601,0.547932951,0.703206381
2030,2364,0.0010962,0.637840075,0.705429427
2030,2365,0.000900619,0.679593594,0.718465256
2030,2366,0.006012938,0.669382325,0.719800626
2030,2367,0.008612299,0.621120467,0.720655242
2030,2368,0.019012422,0.538769151,0.748513576
2030,2369,0.032376556,0.393889194,0.734800133
2030,2370,0.024881377,0.239749924,0.723857628
2030,2371,0.013527496,0.088341682,0.728188408
2030,2372,0.007850404,0.000622122,0.726066444
2030,2373,0.00508178,0,0.686769577
2030,2374,0.003099715,0,0.644501007
2030,2375,0.003780539,0,0.603826284
2030,2376,0.00587058,0,0.587132711
2030,2377,0.009361057,0,0.626363
2030,2378,0.020210735,0,0.626775372
2030,2379,0.034486493,0,0.63313759
2030,2380,0.033912394,0,0.651916272
2030,2381,0.027154566,0,0.695661775
2030,2382,0.019676078,0,0.712544472
