id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_hub
2100,hub,2030,1,2100,2100,5.0
2101,hub,2030,1,2101,2101,5.0
2102,hub,2030,1,2102,2102,5.0
2103,hub,2030,1,2103,2103,5.0
2104,hub,2030,1,2104,2104,50.0
2105,hub,2030,1,2105,2105,5.0
2106,hub,2030,1,2106,2106,5.0
2107,hub,2030,1,2107,2107,5.0
2108,hub,2030,1,2108,2108,5.0
2109,hub,2030,1,2109,2109,5.0
2110,hub,2030,1,2110,2110,5.0
2111,hub,2030,1,2111,2111,5.0
2112,hub,2030,1,2112,2112,5.0
2113,hub,2030,1,2113,2113,5.0
2114,hub,2030,1,2114,2114,5.0
2115,hub,2030,1,2115,2115,5.0
2116,hub,2030,1,2116,2116,5.0
2117,hub,2030,1,2117,2117,5.0
2118,hub,2030,1,2118,2118,5.0
2119,hub,2030,1,2119,2119,5.0
2120,hub,2030,1,2120,2120,5.0
2121,hub,2030,1,2121,2121,5.0
2122,hub,2030,1,2122,2122,5.0
2123,hub,2030,1,2123,2123,5.0
2124,hub,2030,1,2124,2124,5.0
2125,hub,2030,1,2125,2125,5.0
2126,hub,2030,1,2126,2126,5.0
2127,hub,2030,1,2127,2127,5.0
2128,hub,2030,1,2128,2128,5.0
2129,hub,2030,1,2129,2129,5.0
2130,hub,2030,1,2130,2130,5.0
2131,hub,2030,1,2131,2131,5.0
2132,hub,2030,1,2132,2132,5.0
2133,hub,2030,1,2133,2133,5.0
2134,hub,2030,1,2134,2134,5.0
2135,hub,2030,1,2135,2135,5.0
2136,hub,2030,1,2136,2136,5.0
2137,hub,2030,1,2137,2137,5.0
2138,hub,2030,1,2138,2138,5.0
2139,hub,2030,1,2139,2139,5.0
2140,hub,2030,1,2140,2140,5.0
2141,hub,2030,1,2141,2141,5.0
2142,hub,2030,1,2142,2142,5.0
2143,hub,2030,1,2143,2143,50.0
2144,hub,2030,1,2144,2144,50.0
2145,hub,2030,1,2145,2145,50.0
2146,hub,2030,1,2146,2146,50.0
2147,hub,2030,1,2147,2147,50.0
2148,hub,2030,1,2148,2148,50.0
2149,hub,2030,1,2149,2149,5.0
2150,hub,2030,1,2150,2150,5.0
2151,hub,2030,1,2151,2151,5.0
2152,hub,2030,1,2152,2152,5.0
2153,hub,2030,1,2153,2153,5.0
2154,hub,2030,1,2154,2154,5.0
2155,hub,2030,1,2155,2155,5.0
2156,hub,2030,1,2156,2156,5.0
2157,hub,2030,1,2157,2157,5.0
2158,hub,2030,1,2158,2158,5.0
2159,hub,2030,1,2159,2159,5.0
2160,hub,2030,1,2160,2160,5.0
2161,hub,2030,1,2161,2161,5.0
2162,hub,2030,1,2162,2162,5.0
2163,hub,2030,1,2163,2163,5.0
2164,hub,2030,1,2164,2164,5.0
2165,hub,2030,1,2165,2165,5.0
2166,hub,2030,1,2166,2166,5.0
2167,hub,2030,1,2167,2167,5.0
2168,hub,2030,1,2168,2168,5.0
2169,hub,2030,1,2169,2169,5.0
2170,hub,2030,1,2170,2170,5.0
2171,hub,2030,1,2171,2171,5.0
2172,hub,2030,1,2172,2172,5.0
2173,hub,2030,1,2173,2173,5.0
2174,hub,2030,1,2174,2174,5.0
2175,hub,2030,1,2175,2175,5.0
2176,hub,2030,1,2176,2176,5.0
2177,hub,2030,1,2177,2177,5.0
2178,hub,2030,1,2178,2178,5.0
2179,hub,2030,1,2179,2179,5.0
2180,hub,2030,1,2180,2180,5.0
2181,hub,2030,1,2181,2181,5.0
2182,hub,2030,1,2182,2182,5.0
2183,hub,2030,1,2183,2183,5.0
2184,hub,2030,1,2184,2184,5.0
2185,hub,2030,1,2185,2185,5.0
2186,hub,2030,1,2186,2186,5.0
2187,hub,2030,1,2187,2187,5.0
2188,hub,2030,1,2188,2188,5.0
2189,hub,2030,1,2189,2189,5.0
2190,hub,2030,1,2190,2190,5.0
2191,hub,2030,1,2191,2191,5.0
2192,hub,2030,1,2192,2192,5.0
2193,hub,2030,1,2193,2193,5.0
2194,hub,2030,1,2194,2194,5.0
2195,hub,2030,1,2195,2195,5.0
2196,hub,2030,1,2196,2196,5.0
2197,hub,2030,1,2197,2197,5.0
2198,hub,2030,1,2198,2198,5.0
2199,hub,2030,1,2199,2199,5.0
2200,hub,2030,1,2200,2200,5.0
2201,hub,2030,1,2201,2201,5.0
2202,hub,2030,1,2202,2202,5.0
2203,hub,2030,1,2203,2203,50.0
2204,hub,2030,1,2204,2204,50.0
2205,hub,2030,1,2205,2205,50.0
2206,hub,2030,1,2206,2206,50.0
2207,hub,2030,1,2207,2207,50.0
2208,hub,2030,1,2208,2208,50.0
2209,hub,2030,1,2209,2209,50.0
2210,hub,2030,1,2210,2210,50.0
2211,hub,2030,1,2211,2211,50.0
2212,hub,2030,1,2212,2212,50.0
2213,hub,2030,1,2213,2213,50.0
2214,hub,2030,1,2214,2214,50.0
2215,hub,2030,1,2215,2215,50.0
2216,hub,2030,1,2216,2216,50.0
2217,hub,2030,1,2217,2217,50.0
2218,hub,2030,1,2218,2218,50.0
2219,hub,2030,1,2219,2219,50.0
2220,hub,2030,1,2220,2220,50.0
2221,hub,2030,1,2221,2221,50.0
2222,hub,2030,1,2222,2222,50.0
2223,hub,2030,1,2223,2223,50.0
2224,hub,2030,1,2224,2224,50.0
2225,hub,2030,1,2225,2225,50.0
2226,hub,2030,1,2226,2226,50.0
2227,hub,2030,1,2227,2227,50.0
2228,hub,2030,1,2228,2228,50.0
2229,hub,2030,1,2229,2229,50.0
2230,hub,2030,1,2230,2230,50.0
2231,hub,2030,1,2231,2231,50.0
2232,hub,2030,1,2232,2232,50.0
2233,hub,2030,1,2233,2233,50.0
2234,hub,2030,1,2234,2234,50.0
2235,hub,2030,1,2235,2235,50.0
2236,hub,2030,1,2236,2236,50.0
2237,hub,2030,1,2237,2237,50.0
2238,hub,2030,1,2238,2238,50.0
2239,hub,2030,1,2239,2239,50.0
2240,hub,2030,1,2240,2240,50.0
2241,hub,2030,1,2241,2241,50.0
2242,hub,2030,1,2242,2242,50.0
2243,hub,2030,1,2243,2243,50.0
2244,hub,2030,1,2244,2244,50.0
2245,hub,2030,1,2245,2245,50.0
2246,hub,2030,1,2246,2246,50.0
2247,hub,2030,1,2247,2247,50.0
2248,hub,2030,1,2248,2248,50.0
2249,hub,2030,1,2249,2249,50.0
2250,hub,2030,1,2250,2250,50.0
2251,hub,2030,1,2251,2251,50.0
2252,hub,2030,1,2252,2252,50.0
2253,hub,2030,1,2253,2253,50.0
2254,hub,2030,1,2254,2254,50.0
2255,hub,2030,1,2255,2255,50.0
2256,hub,2030,1,2256,2256,50.0
2257,hub,2030,1,2257,2257,50.0
2258,hub,2030,1,2258,2258,50.0
2259,hub,2030,1,2259,2259,50.0
2260,hub,2030,1,2260,2260,50.0
2261,hub,2030,1,2261,2261,50.0
2262,hub,2030,1,2262,2262,50.0
2263,hub,2030,1,2263,2263,50.0
2264,hub,2030,1,2264,2264,50.0
2265,hub,2030,1,2265,2265,50.0
2266,hub,2030,1,2266,2266,50.0
2267,hub,2030,1,2267,2267,50.0
2268,hub,2030,1,2268,2268,50.0
2269,hub,2030,1,2269,2269,50.0
2270,hub,2030,1,2270,2270,50.0
2271,hub,2030,1,2271,2271,50.0
2272,hub,2030,1,2272,2272,50.0
2273,hub,2030,1,2273,2273,50.0
2274,hub,2030,1,2274,2274,50.0
2275,hub,2030,1,2275,2275,50.0
2276,hub,2030,1,2276,2276,50.0
2277,hub,2030,1,2277,2277,50.0
2278,hub,2030,1,2278,2278,50.0
2279,hub,2030,1,2279,2279,50.0
2280,hub,2030,1,2280,2280,50.0
2281,hub,2030,1,2281,2281,50.0
2282,hub,2030,1,2282,2282,50.0
2283,hub,2030,1,2283,2283,50.0
2284,hub,2030,1,2284,2284,50.0
2285,hub,2030,1,2285,2285,50.0
2286,hub,2030,1,2286,2286,50.0
2287,hub,2030,1,2287,2287,50.0
2288,hub,2030,1,2288,2288,50.0
2289,hub,2030,1,2289,2289,50.0
2290,hub,2030,1,2290,2290,50.0
2291,hub,2030,1,2291,2291,50.0
2292,hub,2030,1,2292,2292,50.0
2293,hub,2030,1,2293,2293,50.0
2294,hub,2030,1,2294,2294,50.0
2295,hub,2030,1,2295,2295,50.0
2296,hub,2030,1,2296,2296,50.0
2297,hub,2030,1,2297,2297,50.0
2298,hub,2030,1,2298,2298,50.0
2299,hub,2030,1,2299,2299,50.0
2300,hub,2030,1,2300,2300,50.0
2301,hub,2030,1,2301,2301,50.0
2302,hub,2030,1,2302,2302,50.0
2303,hub,2030,1,2303,2303,50.0
2304,hub,2030,1,2304,2304,50.0
2305,hub,2030,1,2305,2305,50.0
2306,hub,2030,1,2306,2306,50.0
2307,hub,2030,1,2307,2307,50.0
2308,hub,2030,1,2308,2308,50.0
2309,hub,2030,1,2309,2309,50.0
2310,hub,2030,1,2310,2310,50.0
2311,hub,2030,1,2311,2311,50.0
2312,hub,2030,1,2312,2312,50.0
2313,hub,2030,1,2313,2313,50.0
2314,hub,2030,1,2314,2314,50.0
2315,hub,2030,1,2315,2315,50.0
2316,hub,2030,1,2316,2316,50.0
2317,hub,2030,1,2317,2317,50.0
2318,hub,2030,1,2318,2318,50.0
2319,hub,2030,1,2319,2319,50.0
2320,hub,2030,1,2320,2320,50.0
2321,hub,2030,1,2321,2321,50.0
2322,hub,2030,1,2322,2322,50.0
2323,hub,2030,1,2323,2323,50.0
2324,hub,2030,1,2324,2324,50.0
2325,hub,2030,1,2325,2325,50.0
2326,hub,2030,1,2326,2326,50.0
2327,hub,2030,1,2327,2327,50.0
2328,hub,2030,1,2328,2328,50.0
2329,hub,2030,1,2329,2329,50.0
2330,hub,2030,1,2330,2330,50.0
2331,hub,2030,1,2331,2331,50.0
2332,hub,2030,1,2332,2332,50.0
2333,hub,2030,1,2333,2333,50.0
2334,hub,2030,1,2334,2334,50.0
2335,hub,2030,1,2335,2335,50.0
2336,hub,2030,1,2336,2336,50.0
2337,hub,2030,1,2337,2337,50.0
2338,hub,2030,1,2338,2338,50.0
2339,hub,2030,1,2339,2339,50.0
2340,hub,2030,1,2340,2340,50.0
2341,hub,2030,1,2341,2341,50.0
2342,hub,2030,1,2342,2342,50.0
2343,hub,2030,1,2343,2343,50.0
2344,hub,2030,1,2344,2344,50.0
2345,hub,2030,1,2345,2345,50.0
2346,hub,2030,1,2346,2346,50.0
2347,hub,2030,1,2347,2347,50.0
2348,hub,2030,1,2348,2348,50.0
2349,hub,2030,1,2349,2349,50.0
2350,hub,2030,1,2350,2350,50.0
2351,hub,2030,1,2351,2351,50.0
2352,hub,2030,1,2352,2352,50.0
2353,hub,2030,1,2353,2353,50.0
2354,hub,2030,1,2354,2354,50.0
2355,hub,2030,1,2355,2355,50.0
2356,hub,2030,1,2356,2356,50.0
2357,hub,2030,1,2357,2357,50.0
2358,hub,2030,1,2358,2358,50.0
2359,hub,2030,1,2359,2359,50.0
2360,hub,2030,1,2360,2360,50.0
2361,hub,2030,1,2361,2361,50.0
2362,hub,2030,1,2362,2362,50.0
2363,hub,2030,1,2363,2363,50.0
2364,hub,2030,1,2364,2364,50.0
2365,hub,2030,1,2365,2365,50.0
2366,hub,2030,1,2366,2366,50.0
2367,hub,2030,1,2367,2367,50.0
2368,hub,2030,1,2368,2368,50.0
2369,hub,2030,1,2369,2369,50.0
2370,hub,2030,1,2370,2370,50.0
2371,hub,2030,1,2371,2371,50.0
2372,hub,2030,1,2372,2372,50.0
2373,hub,2030,1,2373,2373,50.0
2374,hub,2030,1,2374,2374,50.0
2375,hub,2030,1,2375,2375,50.0
2376,hub,2030,1,2376,2376,50.0
2377,hub,2030,1,2377,2377,50.0
2378,hub,2030,1,2378,2378,50.0
2379,hub,2030,1,2379,2379,50.0
2380,hub,2030,1,2380,2380,50.0
2381,hub,2030,1,2381,2381,50.0
2382,hub,2030,1,2382,2382,50.0
2383,hub,2030,1,2383,2383,50.0
2384,hub,2030,1,2384,2384,50.0
2385,hub,2030,1,2385,2385,50.0
2386,hub,2030,1,2386,2386,50.0
2387,hub,2030,1,2387,2387,50.0
2388,hub,2030,1,2388,2388,50.0
2389,hub,2030,1,2389,2389,50.0
2390,hub,2030,1,2390,2390,50.0
2391,hub,2030,1,2391,2391,50.0
2392,hub,2030,1,2392,2392,50.0
2393,hub,2030,1,2393,2393,50.0
2394,hub,2030,1,2394,2394,50.0
2395,hub,2030,1,2395,2395,50.0
2396,hub,2030,1,2396,2396,50.0
2397,hub,2030,1,2397,2397,50.0
2398,hub,2030,1,2398,2398,50.0
2399,hub,2030,1,2399,2399,50.0
2400,hub,2030,1,2400,2400,50.0
2401,hub,2030,1,2401,2401,5.0
2402,hub,2030,1,2402,2402,5.0
2403,hub,2030,1,2403,2403,5.0
2404,hub,2030,1,2404,2404,5.0
2405,hub,2030,1,2405,2405,5.0
2406,hub,2030,1,2406,2406,5.0
2407,hub,2030,1,2407,2407,5.0
2408,hub,2030,1,2408,2408,5.0
2409,hub,2030,1,2409,2409,5.0
2410,hub,2030,1,2410,2410,5.0
2411,hub,2030,1,2411,2411,5.0
2412,hub,2030,1,2412,2412,5.0
2413,hub,2030,1,2413,2413,5.0
2414,hub,2030,1,2414,2414,5.0
2415,hub,2030,1,2415,2415,5.0
2416,hub,2030,1,2416,2416,5.0
2417,hub,2030,1,2417,2417,5.0
2418,hub,2030,1,2418,2418,5.0
2419,hub,2030,1,2419,2419,5.0
2420,hub,2030,1,2420,2420,5.0
2421,hub,2030,1,2421,2421,5.0
2422,hub,2030,1,2422,2422,5.0
2423,hub,2030,1,2423,2423,5.0
2424,hub,2030,1,2424,2424,5.0
2425,hub,2030,1,2425,2425,5.0
2426,hub,2030,1,2426,2426,5.0
2427,hub,2030,1,2427,2427,5.0
2428,hub,2030,1,2428,2428,5.0
2429,hub,2030,1,2429,2429,5.0
2430,hub,2030,1,2430,2430,5.0
2431,hub,2030,1,2431,2431,5.0
2432,hub,2030,1,2432,2432,5.0
2433,hub,2030,1,2433,2433,5.0
2434,hub,2030,1,2434,2434,5.0
2435,hub,2030,1,2435,2435,5.0
2436,hub,2030,1,2436,2436,5.0
2437,hub,2030,1,2437,2437,5.0
2438,hub,2030,1,2438,2438,5.0
2439,hub,2030,1,2439,2439,5.0
2440,hub,2030,1,2440,2440,5.0
2441,hub,2030,1,2441,2441,5.0
2442,hub,2030,1,2442,2442,5.0
2443,hub,2030,1,2443,2443,5.0
2444,hub,2030,1,2444,2444,5.0
2445,hub,2030,1,2445,2445,5.0
2446,hub,2030,1,2446,2446,5.0
2447,hub,2030,1,2447,2447,5.0
2448,hub,2030,1,2448,2448,5.0
2449,hub,2030,1,2449,2449,50.0
2450,hub,2030,1,2450,2450,50.0
2451,hub,2030,1,2451,2451,50.0
2452,hub,2030,1,2452,2452,50.0
2453,hub,2030,1,2453,2453,50.0
2454,hub,2030,1,2454,2454,50.0
2455,hub,2030,1,2455,2455,50.0
2456,hub,2030,1,2456,2456,50.0
2457,hub,2030,1,2457,2457,50.0
2458,hub,2030,1,2458,2458,50.0
2459,hub,2030,1,2459,2459,50.0
2460,hub,2030,1,2460,2460,50.0
2461,hub,2030,1,2461,2461,50.0
2462,hub,2030,1,2462,2462,50.0
2463,hub,2030,1,2463,2463,50.0
2464,hub,2030,1,2464,2464,50.0
2465,hub,2030,1,2465,2465,50.0
2466,hub,2030,1,2466,2466,50.0
2467,hub,2030,1,2467,2467,50.0
2468,hub,2030,1,2468,2468,50.0
2469,hub,2030,1,2469,2469,50.0
2470,hub,2030,1,2470,2470,50.0
2471,hub,2030,1,2471,2471,50.0
2472,hub,2030,1,2472,2472,50.0
2473,hub,2030,1,2473,2473,5.0
2474,hub,2030,1,2474,2474,5.0
2475,hub,2030,1,2475,2475,5.0
2476,hub,2030,1,2476,2476,5.0
2477,hub,2030,1,2477,2477,5.0
2478,hub,2030,1,2478,2478,5.0
2479,hub,2030,1,2479,2479,5.0
2480,hub,2030,1,2480,2480,5.0
2481,hub,2030,1,2481,2481,5.0
2482,hub,2030,1,2482,2482,5.0
2483,hub,2030,1,2483,2483,5.0
2484,hub,2030,1,2484,2484,5.0
2485,hub,2030,1,2485,2485,5.0
2486,hub,2030,1,2486,2486,5.0
2487,hub,2030,1,2487,2487,5.0
2488,hub,2030,1,2488,2488,5.0
2489,hub,2030,1,2489,2489,5.0
2490,hub,2030,1,2490,2490,5.0
2491,hub,2030,1,2491,2491,50.0
2492,hub,2030,1,2492,2492,50.0
2493,hub,2030,1,2493,2493,50.0
2494,hub,2030,1,2494,2494,50.0
2495,hub,2030,1,2495,2495,50.0
2496,hub,2030,1,2496,2496,50.0
2497,hub,2030,1,2497,2497,5.0
2498,hub,2030,1,2498,2498,5.0
2499,hub,2030,1,2499,2499,5.0
2500,hub,2030,1,2500,2500,5.0
2501,hub,2030,1,2501,2501,5.0
2502,hub,2030,1,2502,2502,5.0
2503,hub,2030,1,2503,2503,5.0
2504,hub,2030,1,2504,2504,5.0
2505,hub,2030,1,2505,2505,5.0
2506,hub,2030,1,2506,2506,5.0
2507,hub,2030,1,2507,2507,5.0
2508,hub,2030,1,2508,2508,5.0
2509,hub,2030,1,2509,2509,5.0
2510,hub,2030,1,2510,2510,5.0
2511,hub,2030,1,2511,2511,5.0
2512,hub,2030,1,2512,2512,5.0
2513,hub,2030,1,2513,2513,5.0
2514,hub,2030,1,2514,2514,5.0
2515,hub,2030,1,2515,2515,50.0
2516,hub,2030,1,2516,2516,50.0
2517,hub,2030,1,2517,2517,50.0
2518,hub,2030,1,2518,2518,50.0
2519,hub,2030,1,2519,2519,50.0
2520,hub,2030,1,2520,2520,50.0
2521,hub,2030,1,2521,2521,50.0
2522,hub,2030,1,2522,2522,50.0
2523,hub,2030,1,2523,2523,50.0
2524,hub,2030,1,2524,2524,50.0
2525,hub,2030,1,2525,2525,50.0
2526,hub,2030,1,2526,2526,50.0
2527,hub,2030,1,2527,2527,50.0
2528,hub,2030,1,2528,2528,50.0
2529,hub,2030,1,2529,2529,50.0
2530,hub,2030,1,2530,2530,50.0
2531,hub,2030,1,2531,2531,50.0
2532,hub,2030,1,2532,2532,50.0
2533,hub,2030,1,2533,2533,50.0
2534,hub,2030,1,2534,2534,50.0
2535,hub,2030,1,2535,2535,50.0
2536,hub,2030,1,2536,2536,50.0
2537,hub,2030,1,2537,2537,50.0
2538,hub,2030,1,2538,2538,50.0
2539,hub,2030,1,2539,2539,50.0
2540,hub,2030,1,2540,2540,50.0
2541,hub,2030,1,2541,2541,50.0
2542,hub,2030,1,2542,2542,50.0
2543,hub,2030,1,2543,2543,50.0
2544,hub,2030,1,2544,2544,50.0
2545,hub,2030,1,2545,2545,50.0
2546,hub,2030,1,2546,2546,50.0
2547,hub,2030,1,2547,2547,50.0
2548,hub,2030,1,2548,2548,50.0
2549,hub,2030,1,2549,2549,50.0
2550,hub,2030,1,2550,2550,50.0
2551,hub,2030,1,2551,2551,50.0
2552,hub,2030,1,2552,2552,50.0
2553,hub,2030,1,2553,2553,50.0
2554,hub,2030,1,2554,2554,50.0
2555,hub,2030,1,2555,2555,50.0
2556,hub,2030,1,2556,2556,50.0
2557,hub,2030,1,2557,2557,50.0
2558,hub,2030,1,2558,2558,50.0
2559,hub,2030,1,2559,2559,50.0
2560,hub,2030,1,2560,2560,50.0
2561,hub,2030,1,2561,2561,50.0
2562,hub,2030,1,2562,2562,50.0
2563,hub,2030,1,2563,2563,50.0
2564,hub,2030,1,2564,2564,50.0
2565,hub,2030,1,2565,2565,50.0
2566,hub,2030,1,2566,2566,50.0
2567,hub,2030,1,2567,2567,50.0
2568,hub,2030,1,2568,2568,50.0
2569,hub,2030,1,2569,2569,50.0
2570,hub,2030,1,2570,2570,50.0
2571,hub,2030,1,2571,2571,50.0
2572,hub,2030,1,2572,2572,50.0
2573,hub,2030,1,2573,2573,50.0
2574,hub,2030,1,2574,2574,50.0
2575,hub,2030,1,2575,2575,50.0
2576,hub,2030,1,2576,2576,50.0
2577,hub,2030,1,2577,2577,50.0
2578,hub,2030,1,2578,2578,50.0
2579,hub,2030,1,2579,2579,50.0
2580,hub,2030,1,2580,2580,50.0
2581,hub,2030,1,2581,2581,50.0
2582,hub,2030,1,2582,2582,50.0
2583,hub,2030,1,2583,2583,50.0
2584,hub,2030,1,2584,2584,50.0
2585,hub,2030,1,2585,2585,50.0
2586,hub,2030,1,2586,2586,50.0
2587,hub,2030,1,2587,2587,50.0
2588,hub,2030,1,2588,2588,50.0
2589,hub,2030,1,2589,2589,50.0
2590,hub,2030,1,2590,2590,50.0
2591,hub,2030,1,2591,2591,50.0
2592,hub,2030,1,2592,2592,50.0
2593,hub,2030,1,2593,2593,50.0
2594,hub,2030,1,2594,2594,50.0
2595,hub,2030,1,2595,2595,50.0
2596,hub,2030,1,2596,2596,50.0
2597,hub,2030,1,2597,2597,50.0
2598,hub,2030,1,2598,2598,50.0
2599,hub,2030,1,2599,2599,50.0
2600,hub,2030,1,2600,2600,50.0
2601,hub,2030,1,2601,2601,50.0
2602,hub,2030,1,2602,2602,50.0
2603,hub,2030,1,2603,2603,50.0
2604,hub,2030,1,2604,2604,50.0
2605,hub,2030,1,2605,2605,50.0
2606,hub,2030,1,2606,2606,50.0
2607,hub,2030,1,2607,2607,50.0
2608,hub,2030,1,2608,2608,50.0
2609,hub,2030,1,2609,2609,50.0
2610,hub,2030,1,2610,2610,50.0
2611,hub,2030,1,2611,2611,50.0
2612,hub,2030,1,2612,2612,50.0
2613,hub,2030,1,2613,2613,50.0
2614,hub,2030,1,2614,2614,50.0
2615,hub,2030,1,2615,2615,50.0
2616,hub,2030,1,2616,2616,50.0
2617,hub,2030,1,2617,2617,50.0
2618,hub,2030,1,2618,2618,50.0
2619,hub,2030,1,2619,2619,50.0
2620,hub,2030,1,2620,2620,50.0
2621,hub,2030,1,2621,2621,50.0
2622,hub,2030,1,2622,2622,50.0
2623,hub,2030,1,2623,2623,50.0
2624,hub,2030,1,2624,2624,50.0
2625,hub,2030,1,2625,2625,50.0
2626,hub,2030,1,2626,2626,50.0
2627,hub,2030,1,2627,2627,50.0
2628,hub,2030,1,2628,2628,50.0
2629,hub,2030,1,2629,2629,50.0
2630,hub,2030,1,2630,2630,50.0
2631,hub,2030,1,2631,2631,50.0
2632,hub,2030,1,2632,2632,50.0
2633,hub,2030,1,2633,2633,50.0
2634,hub,2030,1,2634,2634,50.0
2635,hub,2030,1,2635,2635,50.0
2636,hub,2030,1,2636,2636,50.0
2637,hub,2030,1,2637,2637,50.0
2638,hub,2030,1,2638,2638,50.0
2639,hub,2030,1,2639,2639,50.0
2640,hub,2030,1,2640,2640,50.0
2641,hub,2030,1,2641,2641,50.0
2642,hub,2030,1,2642,2642,50.0
2643,hub,2030,1,2643,2643,50.0
2644,hub,2030,1,2644,2644,50.0
2645,hub,2030,1,2645,2645,50.0
2646,hub,2030,1,2646,2646,50.0
2647,hub,2030,1,2647,2647,50.0
2648,hub,2030,1,2648,2648,50.0
2649,hub,2030,1,2649,2649,50.0
2650,hub,2030,1,2650,2650,50.0
2651,hub,2030,1,2651,2651,50.0
2652,hub,2030,1,2652,2652,50.0
2653,hub,2030,1,2653,2653,50.0
2654,hub,2030,1,2654,2654,50.0
2655,hub,2030,1,2655,2655,50.0
2656,hub,2030,1,2656,2656,50.0
2657,hub,2030,1,2657,2657,50.0
2658,hub,2030,1,2658,2658,50.0
2659,hub,2030,1,2659,2659,50.0
2660,hub,2030,1,2660,2660,50.0
2661,hub,2030,1,2661,2661,50.0
2662,hub,2030,1,2662,2662,50.0
2663,hub,2030,1,2663,2663,50.0
2664,hub,2030,1,2664,2664,50.0
2665,hub,2030,1,2665,2665,5.0
2666,hub,2030,1,2666,2666,5.0
2667,hub,2030,1,2667,2667,5.0
2668,hub,2030,1,2668,2668,5.0
2669,hub,2030,1,2669,2669,5.0
2670,hub,2030,1,2670,2670,5.0
2671,hub,2030,1,2671,2671,5.0
2672,hub,2030,1,2672,2672,5.0
2673,hub,2030,1,2673,2673,5.0
2674,hub,2030,1,2674,2674,5.0
2675,hub,2030,1,2675,2675,10.0
2676,hub,2030,1,2676,2676,5.0
2677,hub,2030,1,2677,2677,50.0
2678,hub,2030,1,2678,2678,50.0
2679,hub,2030,1,2679,2679,50.0
2680,hub,2030,1,2680,2680,50.0
2681,hub,2030,1,2681,2681,50.0
2682,hub,2030,1,2682,2682,50.0
2683,hub,2030,1,2683,2683,50.0
2684,hub,2030,1,2684,2684,50.0
2685,hub,2030,1,2685,2685,50.0
2686,hub,2030,1,2686,2686,50.0
2687,hub,2030,1,2687,2687,50.0
2688,hub,2030,1,2688,2688,50.0
2689,hub,2030,1,2689,2689,50.0
2690,hub,2030,1,2690,2690,50.0
2691,hub,2030,1,2691,2691,50.0
2692,hub,2030,1,2692,2692,50.0
2693,hub,2030,1,2693,2693,50.0
2694,hub,2030,1,2694,2694,50.0
2695,hub,2030,1,2695,2695,50.0
2696,hub,2030,1,2696,2696,50.0
2697,hub,2030,1,2697,2697,50.0
2698,hub,2030,1,2698,2698,50.0
2699,hub,2030,1,2699,2699,50.0
2700,hub,2030,1,2700,2700,50.0
2701,hub,2030,1,2701,2701,50.0
2702,hub,2030,1,2702,2702,50.0
2703,hub,2030,1,2703,2703,50.0
2704,hub,2030,1,2704,2704,50.0
2705,hub,2030,1,2705,2705,50.0
2706,hub,2030,1,2706,2706,50.0
2707,hub,2030,1,2707,2707,50.0
2708,hub,2030,1,2708,2708,50.0
2709,hub,2030,1,2709,2709,50.0
2710,hub,2030,1,2710,2710,50.0
2711,hub,2030,1,2711,2711,50.0
2712,hub,2030,1,2712,2712,50.0
2713,hub,2030,1,2713,2713,50.0
2714,hub,2030,1,2714,2714,50.0
2715,hub,2030,1,2715,2715,50.0
2716,hub,2030,1,2716,2716,50.0
2717,hub,2030,1,2717,2717,50.0
2718,hub,2030,1,2718,2718,50.0
2719,hub,2030,1,2719,2719,50.0
2720,hub,2030,1,2720,2720,50.0
2721,hub,2030,1,2721,2721,50.0
2722,hub,2030,1,2722,2722,50.0
2723,hub,2030,1,2723,2723,50.0
2724,hub,2030,1,2724,2724,50.0
2725,hub,2030,1,2725,2725,50.0
2726,hub,2030,1,2726,2726,50.0
2727,hub,2030,1,2727,2727,50.0
2728,hub,2030,1,2728,2728,50.0
2729,hub,2030,1,2729,2729,50.0
2730,hub,2030,1,2730,2730,50.0
2731,hub,2030,1,2731,2731,5.0
2732,hub,2030,1,2732,2732,5.0
2733,hub,2030,1,2733,2733,5.0
2734,hub,2030,1,2734,2734,5.0
2735,hub,2030,1,2735,2735,5.0
2736,hub,2030,1,2736,2736,5.0
2737,hub,2030,1,2737,2737,5.0
2738,hub,2030,1,2738,2738,5.0
2739,hub,2030,1,2739,2739,5.0
2740,hub,2030,1,2740,2740,5.0
2741,hub,2030,1,2741,2741,5.0
2742,hub,2030,1,2742,2742,5.0
2743,hub,2030,1,2743,2743,5.0
2744,hub,2030,1,2744,2744,5.0
2745,hub,2030,1,2745,2745,5.0
2746,hub,2030,1,2746,2746,5.0
2747,hub,2030,1,2747,2747,5.0
2748,hub,2030,1,2748,2748,5.0
2749,hub,2030,1,2749,2749,5.0
2750,hub,2030,1,2750,2750,5.0
2751,hub,2030,1,2751,2751,5.0
2752,hub,2030,1,2752,2752,5.0
2753,hub,2030,1,2753,2753,5.0
2754,hub,2030,1,2754,2754,5.0
2755,hub,2030,1,2755,2755,50.0
2756,hub,2030,1,2756,2756,50.0
2757,hub,2030,1,2757,2757,50.0
2758,hub,2030,1,2758,2758,50.0
2759,hub,2030,1,2759,2759,50.0
2760,hub,2030,1,2760,2760,50.0
2761,hub,2030,1,2761,2761,50.0
2762,hub,2030,1,2762,2762,50.0
2763,hub,2030,1,2763,2763,50.0
2764,hub,2030,1,2764,2764,50.0
